eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.631968046841103)","('test_acc', 0.9157980320213476)","('test_f1', 0.9161178093389069)","('test_prec', 0.9272705764194855)","('test_reca', 0.9157980320213476)","('test_roc', 0.9969317768869592)","('mean_train_loss', 2.519993782043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.6245709657669067)","('val_acc', 0.924375)","('val_f1', 0.9246990079549345)","('val_prec', 0.9351976121727898)","('val_reca', 0.924375)","('val_roc', 0.9973126008064516)","('pytorch_total_params', 11408)","('train_time', 1051.194777727127)","('best_epoch', 686)","('train_samples', '372/1600 v9 18.0-19.5')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7182386906008627)","('test_acc', 0.8235073382254836)","('test_f1', 0.7799520947757865)","('test_prec', 0.7967812874133802)","('test_reca', 0.8235073382254836)","('test_roc', 0.9923522163003187)","('mean_train_loss', 2.607238292694092)","('train_acc', 0.9375)","('train_f1', 0.9166666666666666)","('train_prec', 0.90625)","('train_reca', 0.9375)","('train_roc', 0.997983870967742)","('mean_val_loss', 2.7203154301643373)","('val_acc', 0.8203125)","('val_f1', 0.7774968350789544)","('val_prec', 0.7927520211014446)","('val_reca', 0.8203125)","('val_roc', 0.9923779233870967)","('pytorch_total_params', 27904)","('train_time', 480.90642952919006)","('best_epoch', 258)","('train_samples', '239/1600 v5 58.5-60.0')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 256)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.63484681932985)","('test_acc', 0.9131712808539026)","('test_f1', 0.9113168584058382)","('test_prec', 0.9261667114785815)","('test_reca', 0.9131712808539025)","('test_roc', 0.9971286885418645)","('mean_train_loss', 2.51938533782959)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.635147933959961)","('val_acc', 0.9159375)","('val_f1', 0.9153711547111179)","('val_prec', 0.9285242566264023)","('val_reca', 0.9159375000000001)","('val_roc', 0.9970391129032258)","('pytorch_total_params', 76256)","('train_time', 290.9582140445709)","('best_epoch', 168)","('train_samples', '935/1600 v23 22.5-24.0')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 512)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.6043536343361393)","('test_acc', 0.935602901934623)","('test_f1', 0.9305304446946803)","('test_prec', 0.946582877787362)","('test_reca', 0.935602901934623)","('test_roc', 0.9985285929894141)","('mean_train_loss', 2.518120050430298)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.6001309728622437)","('val_acc', 0.9415625)","('val_f1', 0.9372584199919725)","('val_prec', 0.9513752954964798)","('val_reca', 0.9415625000000001)","('val_roc', 0.9984197580645162)","('pytorch_total_params', 234400)","('train_time', 343.46336793899536)","('best_epoch', 170)","('train_samples', '191/1600 v4 46.5-48.0')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 1024)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.593821268068941)","('test_acc', 0.9398974316210807)","('test_f1', 0.936352030511796)","('test_prec', 0.9493880674290589)","('test_reca', 0.9398974316210807)","('test_roc', 0.9996966065869934)","('mean_train_loss', 2.5180530548095703)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.592088282108307)","('val_acc', 0.9415625)","('val_f1', 0.9380275995978045)","('val_prec', 0.9509279134684094)","('val_reca', 0.9415625000000001)","('val_roc', 0.9997096774193549)","('pytorch_total_params', 796448)","('train_time', 394.0707788467407)","('best_epoch', 234)","('train_samples', '180/1600 v4 30.0-31.5')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 2048)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.561132868899752)","('test_acc', 0.9718979319546365)","('test_f1', 0.9709673405765626)","('test_prec', 0.973703783076695)","('test_reca', 0.9718979319546364)","('test_roc', 0.9997918067308955)","('mean_train_loss', 2.5180418491363525)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.5645347809791565)","('val_acc', 0.9690625)","('val_f1', 0.9677380163241474)","('val_prec', 0.9712116586403641)","('val_reca', 0.9690624999999999)","('val_roc', 0.9996032258064516)","('pytorch_total_params', 2903584)","('train_time', 350.89732098579407)","('best_epoch', 185)","('train_samples', '111/1600 v2 46.5-48.0')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.6429199488501776)","('test_acc', 0.9058955970647098)","('test_f1', 0.887517925933772)","('test_prec', 0.8930529792120635)","('test_reca', 0.9058955970647098)","('test_roc', 0.994169489105486)","('mean_train_loss', 2.5494706630706787)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.6435474300384523)","('val_acc', 0.9025)","('val_f1', 0.8828016038907112)","('val_prec', 0.890928762604601)","('val_reca', 0.9025)","('val_roc', 0.9944110887096774)","('pytorch_total_params', 27904)","('train_time', 528.6444501876831)","('best_epoch', 310)","('train_samples', '1036/1600 v25 54.0-55.5')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 256)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.5714498872038045)","('test_acc', 0.9619329553035357)","('test_f1', 0.9608394666054221)","('test_prec', 0.9665351565184999)","('test_reca', 0.9619329553035356)","('test_roc', 0.9997749756051187)","('mean_train_loss', 2.5181195735931396)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.574574685096741)","('val_acc', 0.959375)","('val_f1', 0.9579220013278931)","('val_prec', 0.964364903787301)","('val_reca', 0.959375)","('val_roc', 0.9997702620967741)","('pytorch_total_params', 76256)","('train_time', 531.5045011043549)","('best_epoch', 306)","('train_samples', '395/1600 v9 52.5-54.0')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 512)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.582759037424995)","('test_acc', 0.9583472314876584)","('test_f1', 0.9569188650380984)","('test_prec', 0.9616677329297831)","('test_reca', 0.9583472314876584)","('test_roc', 0.9995714269676523)","('mean_train_loss', 2.518080234527588)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.5828110909461977)","('val_acc', 0.959375)","('val_f1', 0.95764127344802)","('val_prec', 0.961764779849432)","('val_reca', 0.9593750000000001)","('val_roc', 0.9996512096774194)","('pytorch_total_params', 234400)","('train_time', 488.8361177444458)","('best_epoch', 246)","('train_samples', '574/1600 v14 21.0-22.5')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 1024)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.5895186480559693)","('test_acc', 0.9622039693128752)","('test_f1', 0.9612118806196888)","('test_prec', 0.9648369885139534)","('test_reca', 0.9622039693128752)","('test_roc', 0.999535687350427)","('mean_train_loss', 2.5188512802124023)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.5878380227088926)","('val_acc', 0.96)","('val_f1', 0.9591815076355243)","('val_prec', 0.9623205672789399)","('val_reca', 0.96)","('val_roc', 0.9995940524193548)","('pytorch_total_params', 796448)","('train_time', 126.31935548782349)","('best_epoch', 58)","('train_samples', '1364/1600 v34 6.0-7.5')"
