eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7989707998310114)","('test_acc', 0.7358447298198799)","('test_f1', 0.6971734253311149)","('test_prec', 0.6810526414169952)","('test_reca', 0.7358447298198799)","('test_roc', 0.9759739279764881)","('mean_train_loss', 2.6114375591278076)","('train_acc', 0.90625)","('train_f1', 0.875)","('train_prec', 0.859375)","('train_reca', 0.90625)","('train_roc', 1.0)","('mean_val_loss', 2.8017774748802187)","('val_acc', 0.7290625)","('val_f1', 0.6906313433216754)","('val_prec', 0.6753793498211955)","('val_reca', 0.7290625)","('val_roc', 0.9747055443548387)","('pytorch_total_params', 20773)","('train_time', 633.9497084617615)","('best_epoch', 418)","('train_samples', '151/1600 v3 46.5-48.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.63472533210108)","('test_acc', 0.8955136757838559)","('test_f1', 0.8849961866999868)","('test_prec', 0.9103946984074647)","('test_reca', 0.8955136757838559)","('test_roc', 0.9972585094281436)","('mean_train_loss', 2.5185914039611816)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.632334313392639)","('val_acc', 0.896875)","('val_f1', 0.8862421928217552)","('val_prec', 0.9142949601255654)","('val_reca', 0.896875)","('val_roc', 0.9976835685483871)","('pytorch_total_params', 74277)","('train_time', 572.0439262390137)","('best_epoch', 317)","('train_samples', '985/1600 v24 37.5-39.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.828392972303598)","('test_acc', 0.7126000667111407)","('test_f1', 0.6777751160060359)","('test_prec', 0.6836410706473446)","('test_reca', 0.7126000667111407)","('test_roc', 0.9452024564828208)","('mean_train_loss', 2.5527772903442383)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.835194766521454)","('val_acc', 0.7021875)","('val_f1', 0.6653136105690376)","('val_prec', 0.6771072607111042)","('val_reca', 0.7021875)","('val_roc', 0.9447262096774194)","('pytorch_total_params', 279589)","('train_time', 381.10338592529297)","('best_epoch', 202)","('train_samples', '352/1600 v8 48.0-49.5')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.60582134833409)","('test_acc', 0.9255128418945964)","('test_f1', 0.912559682217034)","('test_prec', 0.913077344004365)","('test_reca', 0.9255128418945964)","('test_roc', 0.9981611063066986)","('mean_train_loss', 2.550271511077881)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.6036912107467653)","('val_acc', 0.9259375)","('val_f1', 0.9131157450740326)","('val_prec', 0.9137054763753552)","('val_reca', 0.9259375)","('val_roc', 0.9983203629032258)","('pytorch_total_params', 1083429)","('train_time', 163.08132433891296)","('best_epoch', 79)","('train_samples', '23/1600 v0 34.5-36.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 1024)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.008232604351896)","('test_acc', 0.5256004002668445)","('test_f1', 0.4994472991268206)","('test_prec', 0.5312741628866844)","('test_reca', 0.5256004002668446)","('test_roc', 0.8683467648172516)","('mean_train_loss', 2.5521090030670166)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.999823184013367)","('val_acc', 0.53625)","('val_f1', 0.5065669464293676)","('val_prec', 0.5462407530860321)","('val_reca', 0.53625)","('val_roc', 0.8723243447580645)","('pytorch_total_params', 4263973)","('train_time', 202.90643644332886)","('best_epoch', 93)","('train_samples', '1432/1600 v35 48.0-49.5')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7121083750734334)","('test_acc', 0.8209848232154769)","('test_f1', 0.7893019772252844)","('test_prec', 0.7980428552989733)","('test_reca', 0.8209848232154769)","('test_roc', 0.9896667443915317)","('mean_train_loss', 2.581273078918457)","('train_acc', 0.9375)","('train_f1', 0.9166666666666666)","('train_prec', 0.90625)","('train_reca', 0.9375)","('train_roc', 0.998991935483871)","('mean_val_loss', 2.718083999156952)","('val_acc', 0.814375)","('val_f1', 0.7816257931564896)","('val_prec', 0.7935688333369699)","('val_reca', 0.8143750000000001)","('val_roc', 0.9896590725806451)","('pytorch_total_params', 74277)","('train_time', 526.9786672592163)","('best_epoch', 307)","('train_samples', '967/1600 v24 10.5-12.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.6484746708720426)","('test_acc', 0.8778352234823216)","('test_f1', 0.8686707808022883)","('test_prec', 0.8885315645155787)","('test_reca', 0.8778352234823216)","('test_roc', 0.9881274171016563)","('mean_train_loss', 2.518216848373413)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.6396246361732483)","('val_acc', 0.8871875)","('val_f1', 0.8791680417550488)","('val_prec', 0.8993833118318911)","('val_reca', 0.8871875)","('val_roc', 0.9883396169354839)","('pytorch_total_params', 279589)","('train_time', 480.4221947193146)","('best_epoch', 262)","('train_samples', '541/1600 v13 31.5-33.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.0021711140175196)","('test_acc', 0.5312916944629753)","('test_f1', 0.46945016693449837)","('test_prec', 0.4706000958747609)","('test_reca', 0.5312916944629753)","('test_roc', 0.9180493008577268)","('mean_train_loss', 2.6727564334869385)","('train_acc', 0.84375)","('train_f1', 0.796875)","('train_prec', 0.7760416666666666)","('train_reca', 0.84375)","('train_roc', 0.9939516129032259)","('mean_val_loss', 3.008214809894562)","('val_acc', 0.52625)","('val_f1', 0.4614211981687191)","('val_prec', 0.4547710174530193)","('val_reca', 0.52625)","('val_roc', 0.9130064516129032)","('pytorch_total_params', 1083429)","('train_time', 401.1256494522095)","('best_epoch', 232)","('train_samples', '1079/1600 v26 58.5-60.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 1024)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.784927060876074)","('test_acc', 0.7484156104069379)","('test_f1', 0.7014273932582182)","('test_prec', 0.7026530716925199)","('test_reca', 0.7484156104069379)","('test_roc', 0.9802026275351874)","('mean_train_loss', 2.6118223667144775)","('train_acc', 0.90625)","('train_f1', 0.8802083333333333)","('train_prec', 0.8697916666666666)","('train_reca', 0.90625)","('train_roc', 0.996975806451613)","('mean_val_loss', 2.7834345960617064)","('val_acc', 0.7478125)","('val_f1', 0.7011758066743827)","('val_prec', 0.7052475101502961)","('val_reca', 0.7478125)","('val_roc', 0.9810992943548388)","('pytorch_total_params', 4263973)","('train_time', 357.6176447868347)","('best_epoch', 200)","('train_samples', '1019/1600 v25 28.5-30.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 2048)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.915116914357242)","('test_acc', 0.6138675783855904)","('test_f1', 0.5974118467241804)","('test_prec', 0.6345349279824581)","('test_reca', 0.6138675783855905)","('test_roc', 0.9131604828592249)","('mean_train_loss', 2.5182976722717285)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.9179706144332886)","('val_acc', 0.6078125)","('val_f1', 0.590129808715538)","('val_prec', 0.6386826583843344)","('val_reca', 0.6078125)","('val_roc', 0.9097446572580645)","('pytorch_total_params', 16916517)","('train_time', 232.10508155822754)","('best_epoch', 97)","('train_samples', '1204/1600 v30 6.0-7.5')"
