eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.7648147956969273)","('test_acc', 0.7683367768595041)","('test_f1', 0.7273686695529163)","('test_prec', 0.7139589862575827)","('test_reca', 0.7683367768595042)","('test_roc', 0.972015691842004)","('mean_train_loss', 2.6125564575195312)","('train_acc', 0.90625)","('train_f1', 0.875)","('train_prec', 0.859375)","('train_reca', 0.90625)","('train_roc', 0.998991935483871)","('mean_val_loss', 2.761594505310059)","('val_acc', 0.7725)","('val_f1', 0.7312463075692447)","('val_prec', 0.7186779964221567)","('val_reca', 0.7725)","('val_roc', 0.9716342741935484)","('pytorch_total_params', 20773)","('train_time', 626.1900956630707)","('best_epoch', 415)","('train_samples', '1738/2400 v28 58.0-59.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 3.122571244038619)","('test_acc', 0.4088190517616355)","('test_f1', 0.35067605278520114)","('test_prec', 0.34158950345909755)","('test_reca', 0.40881905176163547)","('test_roc', 0.8070908507828543)","('mean_train_loss', 2.7360289096832275)","('train_acc', 0.78125)","('train_f1', 0.7135416666666666)","('train_prec', 0.6822916666666666)","('train_reca', 0.78125)","('train_roc', 0.966733870967742)","('mean_val_loss', 3.124851396083832)","('val_acc', 0.4065625)","('val_f1', 0.347249070730157)","('val_prec', 0.33934061876447874)","('val_reca', 0.4065625)","('val_roc', 0.8065563004032259)","('pytorch_total_params', 74277)","('train_time', 562.7389214038849)","('best_epoch', 315)","('train_samples', '2023/2400 v33 43.0-44.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.782326625813189)","('test_acc', 0.7724146367986081)","('test_f1', 0.7287141879223185)","('test_prec', 0.7181213909804927)","('test_reca', 0.7724146367986081)","('test_roc', 0.9870671973833084)","('mean_train_loss', 2.6532249450683594)","('train_acc', 0.875)","('train_f1', 0.8333333333333333)","('train_prec', 0.8125)","('train_reca', 0.875)","('train_roc', 0.997983870967742)","('mean_val_loss', 2.7847604393959045)","('val_acc', 0.77)","('val_f1', 0.725894372737875)","('val_prec', 0.7160260677517092)","('val_reca', 0.77)","('val_roc', 0.9871709677419355)","('pytorch_total_params', 279589)","('train_time', 424.42838978767395)","('best_epoch', 228)","('train_samples', '767/2400 v12 47.0-48.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 3.123902421041176)","('test_acc', 0.39934482383645065)","('test_f1', 0.3432989590194799)","('test_prec', 0.3505868691549611)","('test_reca', 0.39934482383645065)","('test_roc', 0.8162270830592089)","('mean_train_loss', 2.7040748596191406)","('train_acc', 0.8125)","('train_f1', 0.75)","('train_prec', 0.71875)","('train_reca', 0.8125)","('train_roc', 0.9929435483870968)","('mean_val_loss', 3.137383315563202)","('val_acc', 0.3840625)","('val_f1', 0.32928209749591086)","('val_prec', 0.3416064905489494)","('val_reca', 0.3840625)","('val_roc', 0.8129903225806452)","('pytorch_total_params', 1083429)","('train_time', 338.1381869316101)","('best_epoch', 186)","('train_samples', '2032/2400 v33 52.0-53.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 1024)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.8721686393709587)","('test_acc', 0.6547275989560678)","('test_f1', 0.6168991371728643)","('test_prec', 0.6737255924616139)","('test_reca', 0.6547275989560679)","('test_roc', 0.9463532882230543)","('mean_train_loss', 2.5806188583374023)","('train_acc', 0.9375)","('train_f1', 0.9166666666666666)","('train_prec', 0.90625)","('train_reca', 0.9375)","('train_roc', 1.0)","('mean_val_loss', 2.8719984555244444)","('val_acc', 0.6578125)","('val_f1', 0.6176951520175856)","('val_prec', 0.6662729607723001)","('val_reca', 0.6578124999999999)","('val_roc', 0.9445895161290323)","('pytorch_total_params', 4263973)","('train_time', 338.810608625412)","('best_epoch', 177)","('train_samples', '1058/2400 v17 38.0-39.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 2048)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.779475186378243)","('test_acc', 0.74660178338408)","('test_f1', 0.711412635024195)","('test_prec', 0.7142457434698463)","('test_reca', 0.74660178338408)","('test_roc', 0.9808683183404627)","('mean_train_loss', 2.611013650894165)","('train_acc', 0.90625)","('train_f1', 0.875)","('train_prec', 0.859375)","('train_reca', 0.90625)","('train_roc', 0.998991935483871)","('mean_val_loss', 2.766622290611267)","('val_acc', 0.7625)","('val_f1', 0.7272296302873715)","('val_prec', 0.7251330172272563)","('val_reca', 0.7625)","('val_roc', 0.9815732862903226)","('pytorch_total_params', 16916517)","('train_time', 250.24345707893372)","('best_epoch', 133)","('train_samples', '802/2400 v13 22.0-23.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.8095186320840404)","('test_acc', 0.7306301652892562)","('test_f1', 0.6821106313290396)","('test_prec', 0.7088767583746345)","('test_reca', 0.7306301652892562)","('test_roc', 0.9734483935851272)","('mean_train_loss', 2.6137213706970215)","('train_acc', 0.90625)","('train_f1', 0.875)","('train_prec', 0.859375)","('train_reca', 0.90625)","('train_roc', 0.996975806451613)","('mean_val_loss', 2.809853219985962)","('val_acc', 0.731875)","('val_f1', 0.6817195636356403)","('val_prec', 0.7139758181694061)","('val_reca', 0.731875)","('val_roc', 0.9732780241935484)","('pytorch_total_params', 20773)","('train_time', 1251.8455011844635)","('best_epoch', 759)","('train_samples', '889/2400 v14 49.0-50.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.6841288320185464)","('test_acc', 0.8464549804262723)","('test_f1', 0.8270955645586687)","('test_prec', 0.8470615753336773)","('test_reca', 0.8464549804262723)","('test_roc', 0.984448154850838)","('mean_train_loss', 2.5184292793273926)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.6873010635375976)","('val_acc', 0.8434375)","('val_f1', 0.823284591205653)","('val_prec', 0.847918752224996)","('val_reca', 0.8434375)","('val_roc', 0.9851327620967741)","('pytorch_total_params', 74277)","('train_time', 647.751383304596)","('best_epoch', 376)","('train_samples', '10/2400 v0 10.0-11.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.9843689995052607)","('test_acc', 0.5599309482383645)","('test_f1', 0.5445566100938157)","('test_prec', 0.6564825192187393)","('test_reca', 0.5599309482383645)","('test_roc', 0.9391000021042442)","('mean_train_loss', 2.521418571472168)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.986506097316742)","('val_acc', 0.56125)","('val_f1', 0.5423422513075007)","('val_prec', 0.6481314185574283)","('val_reca', 0.56125)","('val_roc', 0.9365020161290323)","('pytorch_total_params', 279589)","('train_time', 350.25583148002625)","('best_epoch', 200)","('train_samples', '561/2400 v9 21.0-22.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.953114165177082)","('test_acc', 0.5790968899521531)","('test_f1', 0.5340321176222685)","('test_prec', 0.5442982710970979)","('test_reca', 0.5790968899521531)","('test_roc', 0.9031254830332067)","('mean_train_loss', 2.6424787044525146)","('train_acc', 0.875)","('train_f1', 0.8385416666666666)","('train_prec', 0.8229166666666666)","('train_reca', 0.875)","('train_roc', 0.9949596774193549)","('mean_val_loss', 2.9437916612625123)","('val_acc', 0.5928125)","('val_f1', 0.5468925105554983)","('val_prec', 0.5552970048585621)","('val_reca', 0.5928125)","('val_roc', 0.9053761088709678)","('pytorch_total_params', 1083429)","('train_time', 431.99257469177246)","('best_epoch', 209)","('train_samples', '1384/2400 v23 4.0-5.0')"
