eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.334095542489452)","('test_acc', 0.20777411282984531)","('test_f1', 0.23208869488685696)","('test_prec', 0.3371487691767341)","('test_reca', 0.20777411282984531)","('test_roc', 0.5755015660158286)","('mean_train_loss', 2.5642917156219482)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 3.3353194999694824)","('val_acc', 0.2040625)","('val_f1', 0.22866828185534183)","('val_prec', 0.3456194951062188)","('val_reca', 0.20406249999999998)","('val_roc', 0.5759619959677419)","('pytorch_total_params', 4449)","('train_time', 927.8579981327057)","('best_epoch', 322)","('train_samples', '906/1200 v30 12.0-14.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.3213632911633533)","('test_acc', 0.2105891719745223)","('test_f1', 0.24093686643184997)","('test_prec', 0.3333974038722579)","('test_reca', 0.21058917197452232)","('test_roc', 0.5955824111372918)","('mean_train_loss', 2.518219470977783)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3239368200302124)","('val_acc', 0.2128125)","('val_f1', 0.24348798892995155)","('val_prec', 0.3427650843170541)","('val_reca', 0.21281250000000002)","('val_roc', 0.5964445564516129)","('pytorch_total_params', 8609)","('train_time', 1633.82266163826)","('best_epoch', 611)","('train_samples', '953/1200 v31 46.0-48.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.309252819871772)","('test_acc', 0.22352707006369427)","('test_f1', 0.2507922357988757)","('test_prec', 0.3752792783873782)","('test_reca', 0.22352707006369427)","('test_roc', 0.587219426198067)","('mean_train_loss', 2.5180749893188477)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.307737135887146)","('val_acc', 0.2275)","('val_f1', 0.2546484429392063)","('val_prec', 0.3799947666064907)","('val_reca', 0.2275)","('val_roc', 0.5822537298387097)","('pytorch_total_params', 16929)","('train_time', 2638.4633433818817)","('best_epoch', 1076)","('train_samples', '507/1200 v16 53.999999999999886-55.999999999999886')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.3074205576885385)","('test_acc', 0.22020018198362148)","('test_f1', 0.2516590930748571)","('test_prec', 0.36968550717019505)","('test_reca', 0.22020018198362148)","('test_roc', 0.5900822607006051)","('mean_train_loss', 2.518057107925415)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.31203528881073)","('val_acc', 0.2153125)","('val_f1', 0.24859000225114153)","('val_prec', 0.3700366458968646)","('val_reca', 0.21531250000000002)","('val_roc', 0.5924315524193549)","('pytorch_total_params', 33569)","('train_time', 3155.5083191394806)","('best_epoch', 1277)","('train_samples', '306/1200 v10 12.0-14.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 1024)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.3113875629904057)","('test_acc', 0.2186362602365787)","('test_f1', 0.2500841520732099)","('test_prec', 0.38395028892049377)","('test_reca', 0.21863626023657873)","('test_roc', 0.5963011944280984)","('mean_train_loss', 2.5180437564849854)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3203949975967406)","('val_acc', 0.2075)","('val_f1', 0.23551517650424736)","('val_prec', 0.3620565067788869)","('val_reca', 0.2075)","('val_roc', 0.5858206653225807)","('pytorch_total_params', 66849)","('train_time', 5266.300694227219)","('best_epoch', 2185)","('train_samples', '804/1200 v26 48.0-50.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 2048)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.3489848185496727)","('test_acc', 0.17376592356687898)","('test_f1', 0.18368292490830568)","('test_prec', 0.2529253750547609)","('test_reca', 0.173765923566879)","('test_roc', 0.5629397496278961)","('mean_train_loss', 2.5180461406707764)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3480183982849123)","('val_acc', 0.1753125)","('val_f1', 0.18695955763699973)","('val_prec', 0.2634769131791379)","('val_reca', 0.1753125)","('val_roc', 0.5675082661290323)","('pytorch_total_params', 133409)","('train_time', 3224.010171175003)","('best_epoch', 1280)","('train_samples', '171/1200 v5 42.0-44.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1098)","('mean_test_loss', 3.2414022445244433)","('test_acc', 0.2888205828779599)","('test_f1', 0.3134784119177524)","('test_prec', 0.4441773570684453)","('test_reca', 0.28882058287796)","('test_roc', 0.6461352407977863)","('mean_train_loss', 2.6079254150390625)","('train_acc', 0.90625)","('train_f1', 0.8999999999999999)","('train_prec', 0.9375)","('train_reca', 0.90625)","('train_roc', 0.9649697580645161)","('mean_val_loss', 3.2385159373283385)","('val_acc', 0.2884375)","('val_f1', 0.31324447254840027)","('val_prec', 0.44845280292407147)","('val_reca', 0.2884375)","('val_roc', 0.6479443548387096)","('pytorch_total_params', 4449)","('train_time', 1288.0014650821686)","('best_epoch', 475)","('train_samples', '18/1200 v0 36.0-38.0\n760/1200 v25 20.0-22.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1098)","('mean_test_loss', 3.293977397170006)","('test_acc', 0.23992486338797814)","('test_f1', 0.26694898373397036)","('test_prec', 0.39998980283513397)","('test_reca', 0.23992486338797814)","('test_roc', 0.621718019640617)","('mean_train_loss', 2.640570282936096)","('train_acc', 0.875)","('train_f1', 0.8583333333333334)","('train_prec', 0.890625)","('train_reca', 0.875)","('train_roc', 0.974546370967742)","('mean_val_loss', 3.299395649433136)","('val_acc', 0.2378125)","('val_f1', 0.2645333582049316)","('val_prec', 0.4090901694345508)","('val_reca', 0.23781250000000004)","('val_roc', 0.6188451612903226)","('pytorch_total_params', 8609)","('train_time', 500.50539469718933)","('best_epoch', 191)","('train_samples', '982/1200 v32 44.0-46.0\n195/1200 v6 30.0-32.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1098)","('mean_test_loss', 3.255728241090132)","('test_acc', 0.27803392531876137)","('test_f1', 0.29870330348599966)","('test_prec', 0.3572295800094568)","('test_reca', 0.27803392531876137)","('test_roc', 0.6296860094808856)","('mean_train_loss', 2.548548460006714)","('train_acc', 0.96875)","('train_f1', 0.9666666666666666)","('train_prec', 0.9791666666666666)","('train_reca', 0.96875)","('train_roc', 0.9987399193548387)","('mean_val_loss', 3.2653872203826904)","('val_acc', 0.271875)","('val_f1', 0.2919704771999315)","('val_prec', 0.35017031672571347)","('val_reca', 0.271875)","('val_roc', 0.6246889112903226)","('pytorch_total_params', 16929)","('train_time', 816.9930777549744)","('best_epoch', 320)","('train_samples', '893/1200 v29 46.0-48.0\n921/1200 v30 42.0-44.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1098)","('mean_test_loss', 3.2983411157500333)","('test_acc', 0.22831284153005466)","('test_f1', 0.24067082472611798)","('test_prec', 0.3108865992793626)","('test_reca', 0.22831284153005463)","('test_roc', 0.6122649280949364)","('mean_train_loss', 2.579455256462097)","('train_acc', 0.9375)","('train_f1', 0.9333333333333333)","('train_prec', 0.9583333333333333)","('train_reca', 0.9375)","('train_roc', 0.982358870967742)","('mean_val_loss', 3.292231073379517)","('val_acc', 0.2334375)","('val_f1', 0.24449297833537328)","('val_prec', 0.31113445354996283)","('val_reca', 0.23343750000000002)","('val_roc', 0.6185871975806452)","('pytorch_total_params', 33569)","('train_time', 1582.7591171264648)","('best_epoch', 648)","('train_samples', '129/1200 v4 18.0-20.0\n1007/1200 v33 34.00000000000023-36.00000000000023')"
