eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'raw')","('model', 'LR')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.406284014299388)","('test_acc', 0.17159901042775058)","('test_f1', 0.16955676841679726)","('test_prec', 0.18515699568425445)","('test_reca', 0.1715990104277506)","('test_roc', 0.5204972066490883)","('mean_train_loss', 2.5180656909942627)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.4066587471961975)","('val_acc', 0.171875)","('val_f1', 0.17093283288863367)","('val_prec', 0.19129468435580635)","('val_reca', 0.171875)","('val_roc', 0.5233353830645161)","('pytorch_total_params', 65568)","('train_time', 268.77725052833557)","('best_epoch', 99)","('train_samples', '643/4800 v5 21.5-22.0')"
"('eeg_feature', 'raw')","('model', 'LR')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 4698)","('mean_test_loss', 3.367365734381288)","('test_acc', 0.18714745636441038)","('test_f1', 0.18861029814081115)","('test_prec', 0.20682438474256182)","('test_reca', 0.18714745636441038)","('test_roc', 0.5280954449460482)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.372521011829376)","('val_acc', 0.181875)","('val_f1', 0.1791634827566057)","('val_prec', 0.19372146162294643)","('val_reca', 0.181875)","('val_roc', 0.5209961693548387)","('pytorch_total_params', 65568)","('train_time', 11147.31280708313)","('best_epoch', 4655)","('train_samples', '4059/4800 v33 49.50000000000023-50.00000000000023\n4361/4800 v36 20.5-21.0')"
"('eeg_feature', 'raw')","('model', 'LR')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 4)","('number_val_samples', 100)","('number_test_samples', 4696)","('mean_test_loss', 3.3435257536690726)","('test_acc', 0.20688484880749575)","('test_f1', 0.21022984456183907)","('test_prec', 0.2295160192546332)","('test_reca', 0.20688484880749575)","('test_roc', 0.534883907254235)","('mean_train_loss', 2.5409899950027466)","('train_acc', 0.9765625)","('train_f1', 0.9761904761904763)","('train_prec', 0.98125)","('train_reca', 0.9765625)","('train_roc', 0.9957157258064516)","('mean_val_loss', 3.3465109062194824)","('val_acc', 0.2078125)","('val_f1', 0.21040571273654407)","('val_prec', 0.22774730982939007)","('val_reca', 0.2078125)","('val_roc', 0.5277607862903226)","('pytorch_total_params', 65568)","('train_time', 3128.2789442539215)","('best_epoch', 1287)","('train_samples', '2363/4800 v19 41.5-42.0\n1800/4800 v15 0.0-0.5\n2287/4800 v19 3.5-4.0\n550/4800 v4 35.0-35.5')"
"('eeg_feature', 'raw')","('model', 'LR')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 8)","('number_val_samples', 100)","('number_test_samples', 4692)","('mean_test_loss', 3.323014011163541)","('test_acc', 0.2223798486786019)","('test_f1', 0.2268979777900363)","('test_prec', 0.2494515156274423)","('test_reca', 0.2223798486786019)","('test_roc', 0.5372217215194595)","('mean_train_loss', 2.563958168029785)","('train_acc', 0.953125)","('train_f1', 0.9534589383999215)","('train_prec', 0.9600536616161617)","('train_reca', 0.953125)","('train_roc', 0.9847845262096775)","('mean_val_loss', 3.3231138300895693)","('val_acc', 0.2225)","('val_f1', 0.228737702934657)","('val_prec', 0.2560542698296619)","('val_reca', 0.2225)","('val_roc', 0.5425805443548387)","('pytorch_total_params', 65568)","('train_time', 1288.3399007320404)","('best_epoch', 492)","('train_samples', '1684/4800 v14 2.0-2.5\n3862/4800 v32 10.999999999999773-11.499999999999773\n264/4800 v2 12.0-12.5\n4006/4800 v33 23.0-23.5\n1347/4800 v11 13.5-14.0\n721/4800 v6 0.5-1.0\n589/4800 v4 54.5-55.0\n875/4800 v7 17.5-18.0')"
