eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.778099800581931)","('test_acc', 0.7800728878484784)","('test_f1', 0.7482486510391793)","('test_prec', 0.7776475346898509)","('test_reca', 0.7800728878484784)","('test_roc', 0.9774641349410529)","('mean_train_loss', 2.550511598587036)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 0.998991935483871)","('mean_val_loss', 2.7764455533027648)","('val_acc', 0.7815625)","('val_f1', 0.7493055318859376)","('val_prec', 0.7792202314545125)","('val_reca', 0.7815624999999999)","('val_roc', 0.9768008064516129)","('pytorch_total_params', 11408)","('train_time', 817.6602725982666)","('best_epoch', 608)","('train_samples', '2448/4800 v20 24.0-24.5')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.745542130487527)","('test_acc', 0.808350180889551)","('test_f1', 0.7769739336776605)","('test_prec', 0.7860307057940186)","('test_reca', 0.808350180889551)","('test_roc', 0.9827349856032802)","('mean_train_loss', 2.549227237701416)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.744838304519653)","('val_acc', 0.809375)","('val_f1', 0.77650898298731)","('val_prec', 0.7860608736763127)","('val_reca', 0.809375)","('val_roc', 0.9808162298387096)","('pytorch_total_params', 27904)","('train_time', 613.1149477958679)","('best_epoch', 429)","('train_samples', '2931/4800 v24 25.5-26.0')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 256)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.6555066301001213)","('test_acc', 0.8968264524366887)","('test_f1', 0.8880523934097146)","('test_prec', 0.9015929295972286)","('test_reca', 0.8968264524366887)","('test_roc', 0.9973277282429291)","('mean_train_loss', 2.518203020095825)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.654403772354126)","('val_acc', 0.896875)","('val_f1', 0.8875856090390746)","('val_prec', 0.9025069108655939)","('val_reca', 0.8968750000000001)","('val_roc', 0.9972988911290321)","('pytorch_total_params', 76256)","('train_time', 359.06172919273376)","('best_epoch', 235)","('train_samples', '1087/4800 v9 3.5-4.0')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 512)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7106384981893736)","('test_acc', 0.8649114173228346)","('test_f1', 0.8541690912813745)","('test_prec', 0.8768249119855962)","('test_reca', 0.8649114173228347)","('test_roc', 0.9934975618444662)","('mean_train_loss', 2.522073745727539)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.7110897135734557)","('val_acc', 0.861875)","('val_f1', 0.8497097708037235)","('val_prec', 0.871131946350735)","('val_reca', 0.861875)","('val_roc', 0.9934686491935484)","('pytorch_total_params', 234400)","('train_time', 207.46547770500183)","('best_epoch', 123)","('train_samples', '3709/4800 v30 54.5-55.0')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 1024)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.70243309548267)","('test_acc', 0.8460443711427963)","('test_f1', 0.828665746263844)","('test_prec', 0.8773297666541688)","('test_reca', 0.8460443711427963)","('test_roc', 0.9945800317550233)","('mean_train_loss', 2.518066644668579)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.696038682460785)","('val_acc', 0.849375)","('val_f1', 0.8329794715459217)","('val_prec', 0.882324511384482)","('val_reca', 0.849375)","('val_roc', 0.9955517137096774)","('pytorch_total_params', 796448)","('train_time', 228.73704171180725)","('best_epoch', 135)","('train_samples', '562/4800 v4 41.0-41.5')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 2048)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.6934412165534423)","('test_acc', 0.8442820280910832)","('test_f1', 0.8354225096183856)","('test_prec', 0.8769357169913695)","('test_reca', 0.8442820280910832)","('test_roc', 0.9966570588500929)","('mean_train_loss', 2.518040895462036)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.702000741958618)","('val_acc', 0.8390625)","('val_f1', 0.8292314238583824)","('val_prec', 0.8733751210120722)","('val_reca', 0.8390625)","('val_roc', 0.9963186491935484)","('pytorch_total_params', 2903584)","('train_time', 275.2450375556946)","('best_epoch', 176)","('train_samples', '353/4800 v2 56.5-57.0')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7736477391672634)","('test_acc', 0.7677896892955948)","('test_f1', 0.7225532985896918)","('test_prec', 0.731764197211134)","('test_reca', 0.7677896892955949)","('test_roc', 0.9639565377331997)","('mean_train_loss', 2.5827739238739014)","('train_acc', 0.9375)","('train_f1', 0.9166666666666666)","('train_prec', 0.90625)","('train_reca', 0.9375)","('train_roc', 0.9868951612903226)","('mean_val_loss', 2.7799935269355776)","('val_acc', 0.76)","('val_f1', 0.7097282936473495)","('val_prec', 0.7152737825563867)","('val_reca', 0.76)","('val_roc', 0.9615931451612904)","('pytorch_total_params', 11408)","('train_time', 1000.9284150600433)","('best_epoch', 720)","('train_samples', '4724/4800 v39 22.0-22.5')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.686789731569406)","('test_acc', 0.8680570334113641)","('test_f1', 0.8514836563239524)","('test_prec', 0.8734918201968216)","('test_reca', 0.8680570334113642)","('test_roc', 0.9928473103613482)","('mean_train_loss', 2.518451690673828)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.6911615467071535)","('val_acc', 0.864375)","('val_f1', 0.8476244630225963)","('val_prec', 0.872698764231506)","('val_reca', 0.8643749999999999)","('val_roc', 0.9931712701612903)","('pytorch_total_params', 27904)","('train_time', 525.5121955871582)","('best_epoch', 362)","('train_samples', '838/4800 v6 59.0-59.5')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 256)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.711190547961381)","('test_acc', 0.8359358374122153)","('test_f1', 0.8208722885218542)","('test_prec', 0.8451424980205277)","('test_reca', 0.8359358374122154)","('test_roc', 0.9931222988815591)","('mean_train_loss', 2.5181238651275635)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.706768283843994)","('val_acc', 0.8378125)","('val_f1', 0.8217416999678682)","('val_prec', 0.8493235758343988)","('val_reca', 0.8378125)","('val_roc', 0.9936625)","('pytorch_total_params', 76256)","('train_time', 402.5931017398834)","('best_epoch', 269)","('train_samples', '316/4800 v2 38.0-38.5')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 512)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.6943884951734978)","('test_acc', 0.8734172164290275)","('test_f1', 0.8607245288749621)","('test_prec', 0.8858477502090407)","('test_reca', 0.8734172164290275)","('test_roc', 0.9968215881921172)","('mean_train_loss', 2.5180845260620117)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.7017181444168092)","('val_acc', 0.8675)","('val_f1', 0.8533815759082855)","('val_prec', 0.8801148269793382)","('val_reca', 0.8675)","('val_roc', 0.9957690524193549)","('pytorch_total_params', 234400)","('train_time', 332.42004346847534)","('best_epoch', 213)","('train_samples', '3017/4800 v25 8.5-9.0')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 1024)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.685399008903333)","('test_acc', 0.862982815492658)","('test_f1', 0.8497106925158897)","('test_prec', 0.8842329003340939)","('test_reca', 0.862982815492658)","('test_roc', 0.9960981643338378)","('mean_train_loss', 2.518057346343994)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.6873354363441466)","('val_acc', 0.8578125)","('val_f1', 0.8430931190614426)","('val_prec', 0.8846397260776998)","('val_reca', 0.8578125)","('val_roc', 0.9955864919354838)","('pytorch_total_params', 796448)","('train_time', 251.22781491279602)","('best_epoch', 155)","('train_samples', '1934/4800 v16 7.0-7.5')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 2048)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.651507569972848)","('test_acc', 0.8853013939135986)","('test_f1', 0.8778987517493793)","('test_prec', 0.9031205151509826)","('test_reca', 0.8853013939135986)","('test_roc', 0.9961805330157409)","('mean_train_loss', 2.518040895462036)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.651527109146118)","('val_acc', 0.888125)","('val_f1', 0.8818295858102794)","('val_prec', 0.910044171638293)","('val_reca', 0.888125)","('val_roc', 0.9964719758064516)","('pytorch_total_params', 2903584)","('train_time', 342.6221423149109)","('best_epoch', 222)","('train_samples', '153/4800 v1 16.5-17.0')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.3953782702334565)","('test_acc', 0.1377952755905512)","('test_f1', 0.1352860859279611)","('test_prec', 0.16605312015530133)","('test_reca', 0.1377952755905512)","('test_roc', 0.5835349409239724)","('mean_train_loss', 2.518087148666382)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3988588500022887)","('val_acc', 0.1278125)","('val_f1', 0.1293015794409118)","('val_prec', 0.16053704961685467)","('val_reca', 0.1278125)","('val_roc', 0.5805427923387096)","('pytorch_total_params', 134288)","('train_time', 1022.4871649742126)","('best_epoch', 718)","('train_samples', '264/4800 v2 12.0-12.5')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.3822638386740382)","('test_acc', 0.17124654181740795)","('test_f1', 0.17521991280021343)","('test_prec', 0.21165756302524144)","('test_reca', 0.17124654181740795)","('test_roc', 0.5902707977576291)","('mean_train_loss', 2.5180420875549316)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.389331433773041)","('val_acc', 0.1571875)","('val_f1', 0.16027701305132125)","('val_prec', 0.1920751003419017)","('val_reca', 0.1571875)","('val_roc', 0.5804027217741936)","('pytorch_total_params', 273664)","('train_time', 582.7631397247314)","('best_epoch', 404)","('train_samples', '3659/4800 v30 29.5-30.0')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 256)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.3816013450849867)","('test_acc', 0.1879455735262822)","('test_f1', 0.1887374558316537)","('test_prec', 0.23947694413787102)","('test_reca', 0.18794557352628216)","('test_roc', 0.5860034522981756)","('mean_train_loss', 2.5180411338806152)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3817599296569822)","('val_acc', 0.185625)","('val_f1', 0.18440585970621914)","('val_prec', 0.23784437248011897)","('val_reca', 0.18562499999999998)","('val_roc', 0.5832086693548386)","('pytorch_total_params', 567776)","('train_time', 578.7368769645691)","('best_epoch', 399)","('train_samples', '4134/4800 v34 27.0-27.5')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 512)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.3634105063063156)","('test_acc', 0.2084552564375399)","('test_f1', 0.20865056808927016)","('test_prec', 0.2392930137284005)","('test_reca', 0.2084552564375399)","('test_roc', 0.5814511658241723)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3689104747772216)","('val_acc', 0.2015625)","('val_f1', 0.20053690893873302)","('val_prec', 0.23128576417357383)","('val_reca', 0.2015625)","('val_roc', 0.5828548387096775)","('pytorch_total_params', 1217440)","('train_time', 957.6613941192627)","('best_epoch', 685)","('train_samples', '3874/4800 v32 17.0-17.5')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 1024)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.367065129723542)","('test_acc', 0.1879455735262822)","('test_f1', 0.19214229987855586)","('test_prec', 0.2692495345692489)","('test_reca', 0.1879455735262822)","('test_roc', 0.5706422782230152)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3716392397880552)","('val_acc', 0.183125)","('val_f1', 0.18730881961301973)","('val_prec', 0.2635592193554471)","('val_reca', 0.183125)","('val_roc', 0.5743346774193548)","('pytorch_total_params', 2762528)","('train_time', 529.5444853305817)","('best_epoch', 362)","('train_samples', '3919/4800 v32 39.5-40.0')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 2048)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.366196794950295)","('test_acc', 0.15834486060864014)","('test_f1', 0.15610243032718515)","('test_prec', 0.40461772503316945)","('test_reca', 0.15834486060864014)","('test_roc', 0.5687250493839922)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3595776176452636)","('val_acc', 0.1659375)","('val_f1', 0.1654728740290914)","('val_prec', 0.398000590673213)","('val_reca', 0.16593750000000002)","('val_roc', 0.5707414314516128)","('pytorch_total_params', 6835744)","('train_time', 405.65457034111023)","('best_epoch', 271)","('train_samples', '3714/4800 v30 57.0-57.5')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 4698)","('mean_test_loss', 2.7663853315659512)","('test_acc', 0.7695828011919966)","('test_f1', 0.7265590291670525)","('test_prec', 0.7282033844442404)","('test_reca', 0.7695828011919966)","('test_roc', 0.9762992056282782)","('mean_train_loss', 2.61138653755188)","('train_acc', 0.90625)","('train_f1', 0.8741071428571429)","('train_prec', 0.85625)","('train_reca', 0.90625)","('train_roc', 0.9977318548387097)","('mean_val_loss', 2.7687942004203796)","('val_acc', 0.7675)","('val_f1', 0.7268926841758465)","('val_prec', 0.7290192739018763)","('val_reca', 0.7675000000000001)","('val_roc', 0.975575504032258)","('pytorch_total_params', 11408)","('train_time', 572.0571699142456)","('best_epoch', 390)","('train_samples', '2340/4800 v19 30.0-30.5\n4176/4800 v34 48.0-48.5')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 4698)","('mean_test_loss', 2.6468981227858515)","('test_acc', 0.8948488718603661)","('test_f1', 0.8797029882829968)","('test_prec', 0.8714419261185685)","('test_reca', 0.8948488718603661)","('test_roc', 0.9905457310215449)","('mean_train_loss', 2.5489718914031982)","('train_acc', 0.96875)","('train_f1', 0.95625)","('train_prec', 0.9479166666666666)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.647975380420685)","('val_acc', 0.8978125)","('val_f1', 0.8828583888203135)","('val_prec', 0.8750164794681657)","('val_reca', 0.8978125)","('val_roc', 0.9907238911290324)","('pytorch_total_params', 27904)","('train_time', 380.48378682136536)","('best_epoch', 248)","('train_samples', '2930/4800 v24 25.0-25.5\n801/4800 v6 40.5-41.0')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 256)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 4698)","('mean_test_loss', 2.5941817295607126)","('test_acc', 0.9421628884631759)","('test_f1', 0.9399896372246159)","('test_prec', 0.9439016888849232)","('test_reca', 0.9421628884631759)","('test_roc', 0.9986491481655786)","('mean_train_loss', 2.51809561252594)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.592424967288971)","('val_acc', 0.9503125)","('val_f1', 0.9485338055962103)","('val_prec', 0.9510561736484267)","('val_reca', 0.9503125)","('val_roc', 0.998566935483871)","('pytorch_total_params', 76256)","('train_time', 314.6688575744629)","('best_epoch', 200)","('train_samples', '2705/4800 v22 32.5-33.0\n1955/4800 v16 17.500000000000114-18.000000000000114')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 512)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 4698)","('mean_test_loss', 2.5948345751496467)","('test_acc', 0.9475907300979141)","('test_f1', 0.9416555647982551)","('test_prec', 0.947534605137546)","('test_reca', 0.9475907300979141)","('test_roc', 0.9988475657973592)","('mean_train_loss', 2.518203020095825)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.5948714065551757)","('val_acc', 0.9509375)","('val_f1', 0.9463774133405649)","('val_prec', 0.9520880566863443)","('val_reca', 0.9509375)","('val_roc', 0.9990676411290322)","('pytorch_total_params', 234400)","('train_time', 147.54670524597168)","('best_epoch', 77)","('train_samples', '1503/4800 v12 31.5-32.0\n1228/4800 v10 14.0-14.5')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 1024)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 4698)","('mean_test_loss', 2.6040330390922057)","('test_acc', 0.935823754789272)","('test_f1', 0.9316375945353466)","('test_prec', 0.9389197490429267)","('test_reca', 0.935823754789272)","('test_roc', 0.9987395363842964)","('mean_train_loss', 2.518044352531433)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.6039555144309996)","('val_acc', 0.9325)","('val_f1', 0.9279037105093522)","('val_prec', 0.9338731744207377)","('val_reca', 0.9325)","('val_roc', 0.9987876008064516)","('pytorch_total_params', 796448)","('train_time', 432.32536482810974)","('best_epoch', 290)","('train_samples', '3756/4800 v31 18.0-18.5\n4292/4800 v35 46.0-46.5')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 2048)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 4698)","('mean_test_loss', 2.5696983124256745)","('test_acc', 0.9642134951042997)","('test_f1', 0.9631773681705786)","('test_prec', 0.9648998124679491)","('test_reca', 0.9642134951042998)","('test_roc', 0.9995253866392404)","('mean_train_loss', 2.518042206764221)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.5760678911209105)","('val_acc', 0.95875)","('val_f1', 0.957244037461391)","('val_prec', 0.9595758713197795)","('val_reca', 0.95875)","('val_roc', 0.9992071572580645)","('pytorch_total_params', 2903584)","('train_time', 361.1365761756897)","('best_epoch', 234)","('train_samples', '3176/4800 v26 28.0-28.5\n1492/4800 v12 26.0-26.5')"
