eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.6637035685305817)","('test_acc', 0.9117379435850773)","('test_f1', 0.9140203553000241)","('test_prec', 0.9440302727083139)","('test_reca', 0.9117379435850773)","('test_roc', 0.9990326069056292)","('mean_train_loss', 2.5287089347839355)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.666215114593506)","('val_acc', 0.9059375)","('val_f1', 0.9078599296951804)","('val_prec', 0.9426769535216271)","('val_reca', 0.9059375000000001)","('val_roc', 0.9992113911290322)","('pytorch_total_params', 4197)","('train_time', 1613.836588382721)","('best_epoch', 714)","('train_samples', '125/1200 v4 10.000000000000028-12.000000000000028')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.1972951268585734)","('test_acc', 0.33007279344858964)","('test_f1', 0.2879619327713626)","('test_prec', 0.3420947464137938)","('test_reca', 0.3300727934485896)","('test_roc', 0.7103408830854185)","('mean_train_loss', 2.5801596641540527)","('train_acc', 0.9375)","('train_f1', 0.9166666666666666)","('train_prec', 0.90625)","('train_reca', 0.9375)","('train_roc', 0.998991935483871)","('mean_val_loss', 3.215241718292236)","('val_acc', 0.3075)","('val_f1', 0.2668402110950306)","('val_prec', 0.31548294527905685)","('val_reca', 0.3075)","('val_roc', 0.6992310483870967)","('pytorch_total_params', 8357)","('train_time', 3321.764787197113)","('best_epoch', 1223)","('train_samples', '168/1200 v5 36.0-38.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.5784982007888364)","('test_acc', 0.9638307552320291)","('test_f1', 0.962850789371992)","('test_prec', 0.9687532672517037)","('test_reca', 0.9638307552320291)","('test_roc', 0.9996955043411204)","('mean_train_loss', 2.519493579864502)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.5811792159080507)","('val_acc', 0.9575)","('val_f1', 0.9560091440075456)","('val_prec', 0.9633268081852544)","('val_reca', 0.9575)","('val_roc', 0.9996442540322581)","('pytorch_total_params', 16677)","('train_time', 1938.0930364131927)","('best_epoch', 724)","('train_samples', '1004/1200 v33 28.0-30.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.8761515333177394)","('test_acc', 0.7402752502274795)","('test_f1', 0.7138121484902183)","('test_prec', 0.7901529953178651)","('test_reca', 0.7402752502274794)","('test_roc', 0.9678441239959659)","('mean_train_loss', 2.577800750732422)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.8744788861274717)","('val_acc', 0.74625)","('val_f1', 0.7186211370118143)","('val_prec', 0.7911534916278748)","('val_reca', 0.7462500000000001)","('val_roc', 0.9692510080645161)","('pytorch_total_params', 33317)","('train_time', 738.8493051528931)","('best_epoch', 274)","('train_samples', '308/1200 v10 16.0-18.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 1024)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.599616760335476)","('test_acc', 0.926666287534122)","('test_f1', 0.9244523518810818)","('test_prec', 0.9319651398837265)","('test_reca', 0.926666287534122)","('test_roc', 0.9979894512904564)","('mean_train_loss', 2.5180492401123047)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.594074749946594)","('val_acc', 0.9328125)","('val_f1', 0.9308623417967011)","('val_prec', 0.9380635920836734)","('val_reca', 0.9328125)","('val_roc', 0.9975344758064517)","('pytorch_total_params', 66597)","('train_time', 4485.929867267609)","('best_epoch', 1953)","('train_samples', '1063/1200 v35 26.0-28.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 2048)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.644820535041941)","('test_acc', 0.8791230664240218)","('test_f1', 0.8693861957739482)","('test_prec', 0.8962725651276796)","('test_reca', 0.8791230664240218)","('test_roc', 0.9954797670852422)","('mean_train_loss', 2.518040895462036)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.6445877289772035)","('val_acc', 0.879375)","('val_f1', 0.8704830046749567)","('val_prec', 0.8965595275061378)","('val_reca', 0.879375)","('val_roc', 0.9958770161290322)","('pytorch_total_params', 133157)","('train_time', 6467.247322559357)","('best_epoch', 2853)","('train_samples', '567/1200 v18 54.0-56.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1098)","('mean_test_loss', 2.6024296726685403)","('test_acc', 0.9304986338797814)","('test_f1', 0.9199021531264427)","('test_prec', 0.9204957225443373)","('test_reca', 0.9304986338797814)","('test_roc', 0.9993854372125186)","('mean_train_loss', 2.550423264503479)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.6028633451461793)","('val_acc', 0.930625)","('val_f1', 0.9198664667459395)","('val_prec', 0.9203476723818567)","('val_reca', 0.930625)","('val_roc', 0.9991520161290323)","('pytorch_total_params', 4197)","('train_time', 1611.5923299789429)","('best_epoch', 702)","('train_samples', '352/1200 v11 44.0-46.0\n624/1200 v20 48.0-50.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1098)","('mean_test_loss', 2.559619337483182)","('test_acc', 0.9704576502732241)","('test_f1', 0.9697445593891016)","('test_prec', 0.9730998639896431)","('test_reca', 0.9704576502732241)","('test_roc', 0.9996779538881381)","('mean_train_loss', 2.5191928148269653)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.560459785461426)","('val_acc', 0.9684375)","('val_f1', 0.9675296632173892)","('val_prec', 0.9713450329970685)","('val_reca', 0.9684375000000001)","('val_roc', 0.9997480846774194)","('pytorch_total_params', 8357)","('train_time', 1415.1872334480286)","('best_epoch', 602)","('train_samples', '616/1200 v20 32.0-34.0\n887/1200 v29 34.0-36.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1098)","('mean_test_loss', 2.609095462467284)","('test_acc', 0.9248349271402551)","('test_f1', 0.9226737763391825)","('test_prec', 0.9302020538501717)","('test_reca', 0.924834927140255)","('test_roc', 0.9979273381012286)","('mean_train_loss', 2.518691897392273)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.60372793674469)","('val_acc', 0.931875)","('val_f1', 0.9302467401337642)","('val_prec', 0.9378522471291142)","('val_reca', 0.931875)","('val_roc', 0.9984155241935484)","('pytorch_total_params', 16677)","('train_time', 1313.2190690040588)","('best_epoch', 582)","('train_samples', '639/1200 v21 18.0-20.0\n928/1200 v30 56.0-58.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1098)","('mean_test_loss', 2.714413235964888)","('test_acc', 0.8155453096539163)","('test_f1', 0.8004493115834772)","('test_prec', 0.8232907490159929)","('test_reca', 0.8155453096539163)","('test_roc', 0.9733551672560112)","('mean_train_loss', 2.5181305408477783)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.7144335460662843)","('val_acc', 0.8165625)","('val_f1', 0.7996377935858441)","('val_prec', 0.8221847769009356)","('val_reca', 0.8165625000000001)","('val_roc', 0.9715070564516128)","('pytorch_total_params', 33317)","('train_time', 2034.8612883090973)","('best_epoch', 924)","('train_samples', '555/1200 v18 30.0-32.0\n808/1200 v26 56.0-58.0')"
