eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.4105313718120125)","('test_acc', 0.17190627084723148)","('test_f1', 0.17163454118662508)","('test_prec', 0.20698530921868336)","('test_reca', 0.17190627084723148)","('test_roc', 0.5540523273325417)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.41670658826828)","('val_acc', 0.16125)","('val_f1', 0.16210142912800538)","('val_prec', 0.2002031094176219)","('val_reca', 0.16125)","('val_roc', 0.5419358870967741)","('pytorch_total_params', 395360)","('train_time', 2239.9301409721375)","('best_epoch', 968)","('train_samples', '1448/1600 v36 12.0-13.5')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.42165800760077)","('test_acc', 0.17763925950633755)","('test_f1', 0.1774706540277105)","('test_prec', 0.22259186571574202)","('test_reca', 0.17763925950633758)","('test_roc', 0.5466898019867513)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.423440275192261)","('val_acc', 0.1746875)","('val_f1', 0.17362349496791593)","('val_prec', 0.21523510391439954)","('val_reca', 0.1746875)","('val_roc', 0.5457967237903225)","('pytorch_total_params', 790688)","('train_time', 682.2402596473694)","('best_epoch', 285)","('train_samples', '1093/1600 v27 19.5-21.0')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 256)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.410261594111956)","('test_acc', 0.19314959973315543)","('test_f1', 0.19664632385127237)","('test_prec', 0.23499248797336952)","('test_reca', 0.19314959973315546)","('test_roc', 0.5448862154345913)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.4101366329193117)","('val_acc', 0.184375)","('val_f1', 0.18554970911539337)","('val_prec', 0.22528952955932818)","('val_reca', 0.184375)","('val_roc', 0.5441824596774193)","('pytorch_total_params', 1581344)","('train_time', 271.57139110565186)","('best_epoch', 79)","('train_samples', '778/1600 v19 27.0-28.5')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 512)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.41175448600255)","('test_acc', 0.19679786524349566)","('test_f1', 0.19819494456387693)","('test_prec', 0.22577130434120118)","('test_reca', 0.19679786524349568)","('test_roc', 0.5317414520940462)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.4120138239860536)","('val_acc', 0.195625)","('val_f1', 0.1979250491788041)","('val_prec', 0.22514387204806013)","('val_reca', 0.195625)","('val_roc', 0.5273471774193548)","('pytorch_total_params', 3162656)","('train_time', 283.8323664665222)","('best_epoch', 80)","('train_samples', '881/1600 v22 1.5-3.0')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 1024)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.389697558248417)","('test_acc', 0.20301034022681788)","('test_f1', 0.2034973321184358)","('test_prec', 0.22773734086938782)","('test_reca', 0.20301034022681788)","('test_roc', 0.5409083782493543)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3902652955055235)","('val_acc', 0.2028125)","('val_f1', 0.20219050517233625)","('val_prec', 0.22652344485549286)","('val_reca', 0.2028125)","('val_roc', 0.5407373487903226)","('pytorch_total_params', 6325280)","('train_time', 379.5379400253296)","('best_epoch', 99)","('train_samples', '98/1600 v2 27.0-28.5')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 2048)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.3740551113843757)","('test_acc', 0.20251000667111407)","('test_f1', 0.20217270704148083)","('test_prec', 0.24196557437143418)","('test_reca', 0.20251000667111407)","('test_roc', 0.5399876324042578)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3733275175094604)","('val_acc', 0.199375)","('val_f1', 0.2010777511512526)","('val_prec', 0.24333552218297186)","('val_reca', 0.19937499999999997)","('val_roc', 0.5433222782258065)","('pytorch_total_params', 12650528)","('train_time', 270.82124757766724)","('best_epoch', 82)","('train_samples', '1437/1600 v35 55.5-57.0')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1498)","('mean_test_loss', 3.3815858111044115)","('test_acc', 0.17942673564753003)","('test_f1', 0.18080749310243455)","('test_prec', 0.21851957787349774)","('test_reca', 0.17942673564753003)","('test_roc', 0.5817702621576892)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.37777462720871)","('val_acc', 0.1821875)","('val_f1', 0.18451265750658513)","('val_prec', 0.22583469479702775)","('val_reca', 0.1821875)","('val_roc', 0.5785896169354838)","('pytorch_total_params', 395360)","('train_time', 2220.59526348114)","('best_epoch', 848)","('train_samples', '818/1600 v20 27.0-28.5\n1156/1600 v28 54.0-55.5')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1498)","('mean_test_loss', 3.3807224507962115)","('test_acc', 0.21334696261682243)","('test_f1', 0.21143179025836)","('test_prec', 0.22773175246105437)","('test_reca', 0.21334696261682243)","('test_roc', 0.5769997697556)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.384540159702301)","('val_acc', 0.2125)","('val_f1', 0.2113055625717811)","('val_prec', 0.2312492749516274)","('val_reca', 0.2125)","('val_roc', 0.5762579637096774)","('pytorch_total_params', 790688)","('train_time', 7370.22036075592)","('best_epoch', 2921)","('train_samples', '173/1600 v4 19.5-21.0\n1022/1600 v25 33.0-34.5')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 256)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1498)","('mean_test_loss', 3.395064058227437)","('test_acc', 0.21338868491321764)","('test_f1', 0.21095846251979652)","('test_prec', 0.2303785145516804)","('test_reca', 0.21338868491321764)","('test_roc', 0.5739934106965108)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3961453795433045)","('val_acc', 0.211875)","('val_f1', 0.2086412238929397)","('val_prec', 0.2301738955909066)","('val_reca', 0.21187500000000004)","('val_roc', 0.5678493951612903)","('pytorch_total_params', 1581344)","('train_time', 6621.147993087769)","('best_epoch', 2864)","('train_samples', '971/1600 v24 16.5-18.0\n1108/1600 v27 42.0-43.5')"
"('eeg_feature', 'raw')","('model', 'MLP')","('hidden_channels', 512)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1498)","('mean_test_loss', 3.398457421161463)","('test_acc', 0.2285547396528705)","('test_f1', 0.22410719241134405)","('test_prec', 0.244172871162497)","('test_reca', 0.2285547396528705)","('test_roc', 0.5679482321950895)","('mean_train_loss', 2.518041491508484)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3980570888519286)","('val_acc', 0.24)","('val_f1', 0.23495264203445818)","('val_prec', 0.25640197447458835)","('val_reca', 0.24)","('val_roc', 0.567058870967742)","('pytorch_total_params', 3162656)","('train_time', 206.50459218025208)","('best_epoch', 66)","('train_samples', '440/1600 v11 0.0-1.5\n692/1600 v17 18.0-19.5')"
