eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'wav')","('model', 'GraphConv')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.8961017580849546)","('test_acc', 0.6594851022183558)","('test_f1', 0.5995878768629094)","('test_prec', 0.5843730623803141)","('test_reca', 0.6594851022183559)","('test_roc', 0.9388129170034103)","('mean_train_loss', 2.673065423965454)","('train_acc', 0.84375)","('train_f1', 0.7916666666666666)","('train_prec', 0.765625)","('train_reca', 0.84375)","('train_roc', 0.966733870967742)","('mean_val_loss', 2.8961170530319214)","('val_acc', 0.656875)","('val_f1', 0.5952371846081173)","('val_prec', 0.5811139666011365)","('val_reca', 0.6568750000000001)","('val_roc', 0.9374297379032258)","('pytorch_total_params', 142048)","('train_time', 124.79164624214172)","('best_epoch', 61)","('train_samples', '2366/2400 v39 26.0-27.0')"
"('eeg_feature', 'wav')","('model', 'GraphConv')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.7809832086766373)","('test_acc', 0.7465474119182253)","('test_f1', 0.7092219950543225)","('test_prec', 0.7459458379154271)","('test_reca', 0.7465474119182254)","('test_roc', 0.979353446213783)","('mean_train_loss', 2.548740863800049)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.784053843021393)","('val_acc', 0.74875)","('val_f1', 0.7105627926131131)","('val_prec', 0.7567699343011701)","('val_reca', 0.74875)","('val_roc', 0.9790377016129032)","('pytorch_total_params', 562592)","('train_time', 232.86555790901184)","('best_epoch', 138)","('train_samples', '1737/2400 v28 57.0-58.0')"
"('eeg_feature', 'wav')","('model', 'GraphConv')","('hidden_channels', 256)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.7438923168721643)","('test_acc', 0.7798091561548499)","('test_f1', 0.7422605098293973)","('test_prec', 0.7530362491384253)","('test_reca', 0.7798091561548499)","('test_roc', 0.9674937817036937)","('mean_train_loss', 2.5802066326141357)","('train_acc', 0.9375)","('train_f1', 0.9166666666666666)","('train_prec', 0.90625)","('train_reca', 0.9375)","('train_roc', 0.9959677419354839)","('mean_val_loss', 2.745268652439117)","('val_acc', 0.7809375)","('val_f1', 0.7457095974719522)","('val_prec', 0.7573239291174216)","('val_reca', 0.7809375)","('val_roc', 0.9685501008064515)","('pytorch_total_params', 2239264)","('train_time', 175.92763495445251)","('best_epoch', 97)","('train_samples', '1631/2400 v27 11.0-12.0')"
"('eeg_feature', 'wav')","('model', 'GraphConv')","('hidden_channels', 512)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.8314749965360755)","('test_acc', 0.6945682905611136)","('test_f1', 0.6292973957950798)","('test_prec', 0.6341316956429365)","('test_reca', 0.6945682905611136)","('test_roc', 0.9327214037536542)","('mean_train_loss', 2.6738791465759277)","('train_acc', 0.84375)","('train_f1', 0.796875)","('train_prec', 0.7760416666666666)","('train_reca', 0.84375)","('train_roc', 0.9717741935483871)","('mean_val_loss', 2.830955460071564)","('val_acc', 0.6953125)","('val_f1', 0.627741473722564)","('val_prec', 0.6349908419326415)","('val_reca', 0.6953125)","('val_roc', 0.9328257056451613)","('pytorch_total_params', 8934944)","('train_time', 60.46402883529663)","('best_epoch', 11)","('train_samples', '1018/2400 v16 57.999999999999886-58.999999999999886')"
"('eeg_feature', 'wav')","('model', 'GraphConv')","('hidden_channels', 1024)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.9806413556140834)","('test_acc', 0.5379240974336668)","('test_f1', 0.4609357677521247)","('test_prec', 0.47443762275284374)","('test_reca', 0.5379240974336668)","('test_roc', 0.8640716161121866)","('mean_train_loss', 2.829695224761963)","('train_acc', 0.6875)","('train_f1', 0.60625)","('train_prec', 0.5755208333333333)","('train_reca', 0.6875)","('train_roc', 0.9274193548387097)","('mean_val_loss', 2.980095314979553)","('val_acc', 0.5371875)","('val_f1', 0.4596611994061237)","('val_prec', 0.48398058342866856)","('val_reca', 0.5371874999999999)","('val_roc', 0.8640729838709678)","('pytorch_total_params', 35695648)","('train_time', 135.5816330909729)","('best_epoch', 41)","('train_samples', '1846/2400 v30 46.0-47.0')"
"('eeg_feature', 'wav')","('model', 'GraphConv')","('hidden_channels', 2048)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 3.2363178440673086)","('test_acc', 0.28134515006524574)","('test_f1', 0.19185967388172198)","('test_prec', 0.1869033999957806)","('test_reca', 0.28134515006524574)","('test_roc', 0.6837074035356709)","('mean_train_loss', 3.142733335494995)","('train_acc', 0.375)","('train_f1', 0.26609848484848486)","('train_prec', 0.2333333333333333)","('train_reca', 0.375)","('train_roc', 0.7212701612903225)","('mean_val_loss', 3.2402515530586244)","('val_acc', 0.278125)","('val_f1', 0.19124221261905006)","('val_prec', 0.18783511831813438)","('val_reca', 0.278125)","('val_roc', 0.6859286290322579)","('pytorch_total_params', 142694432)","('train_time', 99.85458016395569)","('best_epoch', 13)","('train_samples', '773/2400 v12 53.0-54.0')"
"('eeg_feature', 'psd')","('model', 'GraphConv')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.720201006864869)","('test_acc', 0.8121737712048717)","('test_f1', 0.776444253018737)","('test_prec', 0.7903018642552333)","('test_reca', 0.8121737712048718)","('test_roc', 0.9705507159813205)","('mean_train_loss', 2.5799033641815186)","('train_acc', 0.9375)","('train_f1', 0.9166666666666666)","('train_prec', 0.90625)","('train_reca', 0.9375)","('train_roc', 0.997983870967742)","('mean_val_loss', 2.7250063681602477)","('val_acc', 0.80875)","('val_f1', 0.7711983308017678)","('val_prec', 0.7919762885334045)","('val_reca', 0.80875)","('val_roc', 0.9694751008064517)","('pytorch_total_params', 142048)","('train_time', 437.239951133728)","('best_epoch', 219)","('train_samples', '3/2400 v0 3.0-4.0')"
"('eeg_feature', 'psd')","('model', 'GraphConv')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.824085379435011)","('test_acc', 0.7091670291431057)","('test_f1', 0.6558948556125745)","('test_prec', 0.6656969216388147)","('test_reca', 0.7091670291431057)","('test_roc', 0.9246365887291514)","('mean_train_loss', 2.6415088176727295)","('train_acc', 0.875)","('train_f1', 0.8333333333333333)","('train_prec', 0.8125)","('train_reca', 0.875)","('train_roc', 0.9758064516129032)","('mean_val_loss', 2.8192241835594176)","('val_acc', 0.715)","('val_f1', 0.6625098809056371)","('val_prec', 0.6778067631577906)","('val_reca', 0.715)","('val_roc', 0.9241594254032258)","('pytorch_total_params', 562592)","('train_time', 113.55295419692993)","('best_epoch', 52)","('train_samples', '49/2400 v0 49.0-50.0')"
"('eeg_feature', 'psd')","('model', 'GraphConv')","('hidden_channels', 256)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.690473760610666)","('test_acc', 0.8400799260548064)","('test_f1', 0.8256831059235321)","('test_prec', 0.8537028128826556)","('test_reca', 0.8400799260548064)","('test_roc', 0.9886596245099198)","('mean_train_loss', 2.518042802810669)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.681518061161041)","('val_acc', 0.8503125)","('val_f1', 0.837273831526109)","('val_prec', 0.8654404434586551)","('val_reca', 0.8503125)","('val_roc', 0.98885625)","('pytorch_total_params', 2239264)","('train_time', 127.44814038276672)","('best_epoch', 62)","('train_samples', '1991/2400 v33 10.999999999999773-11.999999999999773')"
"('eeg_feature', 'psd')","('model', 'GraphConv')","('hidden_channels', 512)","('window_size', 1.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.81239554269151)","('test_acc', 0.7097243366681165)","('test_f1', 0.6725242347204582)","('test_prec', 0.7470748920074338)","('test_reca', 0.7097243366681165)","('test_roc', 0.9517185855739783)","('mean_train_loss', 2.548924446105957)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 0.9889112903225806)","('mean_val_loss', 2.8071217465400697)","('val_acc', 0.715)","('val_f1', 0.681169445900067)","('val_prec', 0.7555297058365005)","('val_reca', 0.715)","('val_roc', 0.9503381048387096)","('pytorch_total_params', 8934944)","('train_time', 110.02411460876465)","('best_epoch', 48)","('train_samples', '786/2400 v13 6.0-7.0')"
