eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'raw')","('model', 'GraphConv')","('hidden_channels', 64)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.4004844447718194)","('test_acc', 0.13751137397634214)","('test_f1', 0.13207243016972056)","('test_prec', 0.36245362607521736)","('test_reca', 0.13751137397634214)","('test_roc', 0.6400000693742782)","('mean_train_loss', 2.518040895462036)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.4010459303855898)","('val_acc', 0.1365625)","('val_f1', 0.1316407451403554)","('val_prec', 0.37622744538592945)","('val_reca', 0.1365625)","('val_roc', 0.6423167338709677)","('pytorch_total_params', 657760)","('train_time', 307.42564582824707)","('best_epoch', 88)","('train_samples', '1165/1200 v38 50.0-52.0')"
"('eeg_feature', 'raw')","('model', 'GraphConv')","('hidden_channels', 128)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.404941601575343)","('test_acc', 0.13219404003639673)","('test_f1', 0.13872310704964275)","('test_prec', 0.4033564277653446)","('test_reca', 0.13219404003639673)","('test_roc', 0.6312057165587067)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.404219241142273)","('val_acc', 0.14125)","('val_f1', 0.151445611785396)","('val_prec', 0.40972187426828)","('val_reca', 0.14125)","('val_roc', 0.6295963709677419)","('pytorch_total_params', 1184160)","('train_time', 1062.7427723407745)","('best_epoch', 416)","('train_samples', '1183/1200 v39 26.0-28.0')"
"('eeg_feature', 'raw')","('model', 'GraphConv')","('hidden_channels', 256)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.3954734303280913)","('test_acc', 0.12690514103730663)","('test_f1', 0.10093656618274777)","('test_prec', 0.45783600201790364)","('test_reca', 0.12690514103730663)","('test_roc', 0.6362850120931586)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.401191132068634)","('val_acc', 0.116875)","('val_f1', 0.09162051931117357)","('val_prec', 0.357748946499439)","('val_reca', 0.116875)","('val_roc', 0.6292577620967742)","('pytorch_total_params', 2236960)","('train_time', 1931.4715149402618)","('best_epoch', 673)","('train_samples', '374/1200 v12 28.0-30.0')"
"('eeg_feature', 'raw')","('model', 'GraphConv')","('hidden_channels', 512)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.405873120319203)","('test_acc', 0.11507620564149226)","('test_f1', 0.09455346212405345)","('test_prec', 0.3864879559385403)","('test_reca', 0.11507620564149226)","('test_roc', 0.6288470562009908)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.40519127368927)","('val_acc', 0.115625)","('val_f1', 0.09483321262992836)","('val_prec', 0.2808437213101137)","('val_reca', 0.11562499999999999)","('val_roc', 0.6313339717741936)","('pytorch_total_params', 4342560)","('train_time', 1473.9018342494965)","('best_epoch', 591)","('train_samples', '1141/1200 v38 2.0-4.0')"
"('eeg_feature', 'raw')","('model', 'GraphConv')","('hidden_channels', 1024)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.4250673110968854)","('test_acc', 0.0901671974522293)","('test_f1', 0.05436586339524242)","('test_prec', 0.20494008015716694)","('test_reca', 0.0901671974522293)","('test_roc', 0.6187780699580371)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.4263767075538634)","('val_acc', 0.084375)","('val_f1', 0.050150961954276985)","('val_prec', 0.09219610626698871)","('val_reca', 0.084375)","('val_roc', 0.6222043346774194)","('pytorch_total_params', 8553760)","('train_time', 218.00519800186157)","('best_epoch', 52)","('train_samples', '257/1200 v8 34.0-36.0')"
"('eeg_feature', 'raw')","('model', 'GraphConv')","('hidden_channels', 2048)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.43421186264045)","('test_acc', 0.07993061874431301)","('test_f1', 0.04111681204537511)","('test_prec', 0.2268554845067039)","('test_reca', 0.07993061874431301)","('test_roc', 0.6037194923273117)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.4279312825202943)","('val_acc', 0.0865625)","('val_f1', 0.048337801871189426)","('val_prec', 0.20118654811715958)","('val_reca', 0.08656250000000001)","('val_roc', 0.6038304435483871)","('pytorch_total_params', 16976160)","('train_time', 407.85793948173523)","('best_epoch', 111)","('train_samples', '1084/1200 v36 8.0-10.0')"
"('eeg_feature', 'raw')","('model', 'GraphConv')","('hidden_channels', 64)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1098)","('mean_test_loss', 3.3475280135924264)","('test_acc', 0.23557035519125682)","('test_f1', 0.23796228658740587)","('test_prec', 0.3466072586135775)","('test_reca', 0.23557035519125682)","('test_roc', 0.6959207042928075)","('mean_train_loss', 2.5180416107177734)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3452239179611207)","('val_acc', 0.231875)","('val_f1', 0.23770675538120153)","('val_prec', 0.349043793473258)","('val_reca', 0.231875)","('val_roc', 0.6977362903225806)","('pytorch_total_params', 657760)","('train_time', 382.2123999595642)","('best_epoch', 109)","('train_samples', '610/1200 v20 20.0-22.0\n695/1200 v23 10.0-12.0')"
"('eeg_feature', 'raw')","('model', 'GraphConv')","('hidden_channels', 128)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1098)","('mean_test_loss', 3.334830514720229)","('test_acc', 0.2412625227686703)","('test_f1', 0.2538511289077882)","('test_prec', 0.3739080599153888)","('test_reca', 0.24126252276867033)","('test_roc', 0.7092034098608959)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3358415508270265)","('val_acc', 0.2371875)","('val_f1', 0.2527181491419948)","('val_prec', 0.3658395060986269)","('val_reca', 0.2371875)","('val_roc', 0.700371068548387)","('pytorch_total_params', 1184160)","('train_time', 1129.017281293869)","('best_epoch', 340)","('train_samples', '524/1200 v17 28.0-30.0\n450/1200 v15 0.0-2.0')"
"('eeg_feature', 'raw')","('model', 'GraphConv')","('hidden_channels', 256)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1098)","('mean_test_loss', 3.3420355228778442)","('test_acc', 0.23320810564663025)","('test_f1', 0.2533843280544522)","('test_prec', 0.41351976049135497)","('test_reca', 0.23320810564663025)","('test_roc', 0.7159656290205385)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3452314257621767)","('val_acc', 0.2275)","('val_f1', 0.24911052755204222)","('val_prec', 0.3862528720522973)","('val_reca', 0.2275)","('val_roc', 0.7122744959677421)","('pytorch_total_params', 2236960)","('train_time', 1291.8189086914062)","('best_epoch', 392)","('train_samples', '1152/1200 v38 24.0-26.0\n958/1200 v31 56.0-58.0')"
"('eeg_feature', 'raw')","('model', 'GraphConv')","('hidden_channels', 512)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1098)","('mean_test_loss', 3.353292545985654)","('test_acc', 0.2089879326047359)","('test_f1', 0.21480723601506793)","('test_prec', 0.37352432046829465)","('test_reca', 0.2089879326047359)","('test_roc', 0.6988843146691777)","('mean_train_loss', 2.518040657043457)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.3569563674926757)","('val_acc', 0.2071875)","('val_f1', 0.21172466148990227)","('val_prec', 0.3597238474026357)","('val_reca', 0.2071875)","('val_roc', 0.6963277217741937)","('pytorch_total_params', 4342560)","('train_time', 1305.4520645141602)","('best_epoch', 447)","('train_samples', '96/1200 v3 12.0-14.0\n8/1200 v0 16.0-18.0')"
