eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,pytorch_total_params,train_time,best_epoch
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 32)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.9336505301242037)","('test_acc', 0.5957304869913276)","('test_f1', 0.5391310431784267)","('test_prec', 0.5347520879072276)","('test_reca', 0.5957304869913276)","('test_roc', 0.8809206595024126)","('pytorch_total_params', 6309)","('train_time', 256.03887605667114)","('best_epoch', 529)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 32)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.465742532375099)","('test_acc', 0.03127084723148766)","('test_f1', 0.0020143649363551447)","('test_prec', 0.0029574403689784272)","('test_reca', 0.03127084723148766)","('test_roc', 0.48801559107866654)","('pytorch_total_params', 6309)","('train_time', 13.903313159942627)","('best_epoch', 1)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 32)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.465739200081803)","('test_acc', 0.03125)","('test_f1', 0.001893939393939394)","('test_prec', 0.0009765625)","('test_reca', 0.03125)","('test_roc', 0.5252749988009107)","('pytorch_total_params', 6309)","('train_time', 13.573107719421387)","('best_epoch', 1)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 32)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.8055048296656744)","('test_acc', 0.7505211807871914)","('test_f1', 0.6971037176935604)","('test_prec', 0.7012195244707238)","('test_reca', 0.7505211807871914)","('test_roc', 0.9758302171607056)","('pytorch_total_params', 6309)","('train_time', 365.05058121681213)","('best_epoch', 749)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 32)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.0380634762908394)","('test_acc', 0.5047323215476984)","('test_f1', 0.39026380712205033)","('test_prec', 0.43177014997016117)","('test_reca', 0.5047323215476984)","('test_roc', 0.9531951871897181)","('pytorch_total_params', 6309)","('train_time', 253.34984302520752)","('best_epoch', 511)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.9039406724736403)","('test_acc', 0.6200800533689126)","('test_f1', 0.5889489141244646)","('test_prec', 0.6501093250162521)","('test_reca', 0.6200800533689126)","('test_roc', 0.9533383966652268)","('pytorch_total_params', 20773)","('train_time', 322.0793197154999)","('best_epoch', 665)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.696437969058255)","('test_acc', 0.8387258172114743)","('test_f1', 0.8037881901192998)","('test_prec', 0.8026239420237886)","('test_reca', 0.8387258172114743)","('test_roc', 0.9866403447216261)","('pytorch_total_params', 20773)","('train_time', 138.53751730918884)","('best_epoch', 261)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.862492262720664)","('test_acc', 0.6821422615076718)","('test_f1', 0.5959074539460382)","('test_prec', 0.5654406114822369)","('test_reca', 0.6821422615076718)","('test_roc', 0.9437273074774031)","('pytorch_total_params', 20773)","('train_time', 285.473340511322)","('best_epoch', 576)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.0236696016796434)","('test_acc', 0.49524683122081387)","('test_f1', 0.43346487150746)","('test_prec', 0.4516958870720508)","('test_reca', 0.49524683122081387)","('test_roc', 0.8741596731724754)","('pytorch_total_params', 20773)","('train_time', 484.120721578598)","('best_epoch', 1015)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.805628589028275)","('test_acc', 0.7516677785190127)","('test_f1', 0.7110523060568263)","('test_prec', 0.7183775954440895)","('test_reca', 0.7516677785190127)","('test_roc', 0.9850627069595458)","('pytorch_total_params', 20773)","('train_time', 161.32516837120056)","('best_epoch', 321)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.2282181545604938)","('test_acc', 0.30666277518345564)","('test_f1', 0.2837066354888431)","('test_prec', 0.31442221421730343)","('test_reca', 0.30666277518345564)","('test_roc', 0.7122382051335923)","('pytorch_total_params', 20773)","('train_time', 335.3088080883026)","('best_epoch', 693)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7066548781207276)","('test_acc', 0.8250500333555704)","('test_f1', 0.7970738394949275)","('test_prec', 0.7928826428239346)","('test_reca', 0.8250500333555704)","('test_roc', 0.9913689751936168)","('pytorch_total_params', 20773)","('train_time', 410.23018288612366)","('best_epoch', 852)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.4657389007464023)","('test_acc', 0.031208305537024684)","('test_f1', 0.0018916801455721795)","('test_prec', 0.0009754018890348408)","('test_reca', 0.031208305537024684)","('test_roc', 0.48002585742205983)","('pytorch_total_params', 20773)","('train_time', 14.138408660888672)","('best_epoch', 1)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.754531117659398)","('test_acc', 0.7816877918612408)","('test_f1', 0.729322269436101)","('test_prec', 0.7021755413234964)","('test_reca', 0.7816877918612408)","('test_roc', 0.9707696980815188)","('pytorch_total_params', 20773)","('train_time', 192.97051692008972)","('best_epoch', 383)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.935455443065432)","('test_acc', 0.5944171114076051)","('test_f1', 0.5691143495474099)","('test_prec', 0.6525367905707364)","('test_reca', 0.5944171114076051)","('test_roc', 0.9458352878799845)","('pytorch_total_params', 20773)","('train_time', 155.89812469482422)","('best_epoch', 305)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.835885108908945)","('test_acc', 0.7104319546364243)","('test_f1', 0.6680998371183743)","('test_prec', 0.6842693271796749)","('test_reca', 0.7104319546364243)","('test_roc', 0.9694775562211373)","('pytorch_total_params', 20773)","('train_time', 203.25759077072144)","('best_epoch', 404)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.051574291588069)","('test_acc', 0.4739201134089393)","('test_f1', 0.34788645780698607)","('test_prec', 0.2962744681883416)","('test_reca', 0.47392011340893936)","('test_roc', 0.9151455328321416)","('pytorch_total_params', 20773)","('train_time', 233.20039987564087)","('best_epoch', 467)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.9461197985101335)","('test_acc', 0.5762383255503669)","('test_f1', 0.5243426331973966)","('test_prec', 0.5836689584233936)","('test_reca', 0.5762383255503669)","('test_roc', 0.9588181230226421)","('pytorch_total_params', 20773)","('train_time', 242.17883610725403)","('best_epoch', 487)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7254565060337517)","('test_acc', 0.8043070380253502)","('test_f1', 0.7595111680869849)","('test_prec', 0.7307358993621946)","('test_reca', 0.8043070380253503)","('test_roc', 0.9808993743215958)","('pytorch_total_params', 20773)","('train_time', 135.786235332489)","('best_epoch', 265)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7545193242899493)","('test_acc', 0.7812916944629753)","('test_f1', 0.7381446413395649)","('test_prec', 0.7634428996952147)","('test_reca', 0.7812916944629753)","('test_roc', 0.9809202827906202)","('pytorch_total_params', 20773)","('train_time', 285.13696336746216)","('best_epoch', 580)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.6118289118532023)","('test_acc', 0.9163609072715143)","('test_f1', 0.9161227239107533)","('test_prec', 0.9223320468443457)","('test_reca', 0.9163609072715143)","('test_roc', 0.9972671360698677)","('pytorch_total_params', 74277)","('train_time', 704.7930274009705)","('best_epoch', 1482)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.00120617183866)","('test_acc', 0.5380670446964643)","('test_f1', 0.4824338200440547)","('test_prec', 0.520975377931409)","('test_reca', 0.5380670446964644)","('test_roc', 0.917062667012035)","('pytorch_total_params', 74277)","('train_time', 155.10086798667908)","('best_epoch', 299)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.5965447678734574)","('test_acc', 0.9326634422948632)","('test_f1', 0.9268250448213202)","('test_prec', 0.9367120567381335)","('test_reca', 0.9326634422948632)","('test_roc', 0.9946490184978599)","('pytorch_total_params', 74277)","('train_time', 199.2310826778412)","('best_epoch', 393)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7384393409222585)","('test_acc', 0.7901934623082054)","('test_f1', 0.7657880388672607)","('test_prec', 0.8069797338940689)","('test_reca', 0.7901934623082054)","('test_roc', 0.9859402733874776)","('pytorch_total_params', 74277)","('train_time', 240.22372674942017)","('best_epoch', 486)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.8096082319491225)","('test_acc', 0.732238158772515)","('test_f1', 0.6870918131557979)","('test_prec', 0.6820067873443716)","('test_reca', 0.732238158772515)","('test_roc', 0.979766913488245)","('pytorch_total_params', 74277)","('train_time', 138.83573055267334)","('best_epoch', 268)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.6487524089533303)","('test_acc', 0.8820046697798533)","('test_f1', 0.8648379395037927)","('test_prec', 0.8555287000854135)","('test_reca', 0.8820046697798533)","('test_roc', 0.9924739571964386)","('pytorch_total_params', 74277)","('train_time', 166.46872329711914)","('best_epoch', 330)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7180942190417134)","('test_acc', 0.8226734489659773)","('test_f1', 0.8069490238226027)","('test_prec', 0.8292577590271166)","('test_reca', 0.8226734489659773)","('test_roc', 0.9804945571915777)","('pytorch_total_params', 74277)","('train_time', 217.4417815208435)","('best_epoch', 435)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7122025236119582)","('test_acc', 0.8215268512341561)","('test_f1', 0.8121513485936496)","('test_prec', 0.8332192057597714)","('test_reca', 0.8215268512341561)","('test_roc', 0.9847211679446257)","('pytorch_total_params', 74277)","('train_time', 140.36736464500427)","('best_epoch', 267)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7027370847806362)","('test_acc', 0.8624499666444296)","('test_f1', 0.8401818201931357)","('test_prec', 0.8507880418328437)","('test_reca', 0.8624499666444296)","('test_roc', 0.9949462197416223)","('pytorch_total_params', 74277)","('train_time', 177.88468432426453)","('best_epoch', 352)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.679966379834303)","('test_acc', 0.8475233488992662)","('test_f1', 0.8373002069225881)","('test_prec', 0.8633953365589406)","('test_reca', 0.8475233488992662)","('test_roc', 0.9934963057605771)","('pytorch_total_params', 74277)","('train_time', 496.50869250297546)","('best_epoch', 1030)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.641635376187147)","('test_acc', 0.8845897264843229)","('test_f1', 0.8781675973458359)","('test_prec', 0.9051108468255427)","('test_reca', 0.8845897264843229)","('test_roc', 0.995604142154006)","('pytorch_total_params', 74277)","('train_time', 149.98098754882812)","('best_epoch', 285)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.616006393763445)","('test_acc', 0.9074174449633089)","('test_f1', 0.895287978587995)","('test_prec', 0.8997351106471245)","('test_reca', 0.9074174449633089)","('test_roc', 0.9971662601259879)","('pytorch_total_params', 74277)","('train_time', 185.95096969604492)","('best_epoch', 366)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.838507888156466)","('test_acc', 0.6913150433622415)","('test_f1', 0.6301937446624319)","('test_prec', 0.6386125436857626)","('test_reca', 0.6913150433622415)","('test_roc', 0.9672326585560329)","('pytorch_total_params', 74277)","('train_time', 182.36647987365723)","('best_epoch', 354)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.620960774542571)","('test_acc', 0.9085223482321547)","('test_f1', 0.8921058805817008)","('test_prec', 0.88431223806775)","('test_reca', 0.9085223482321547)","('test_roc', 0.9955127266244667)","('pytorch_total_params', 74277)","('train_time', 136.75966715812683)","('best_epoch', 263)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.911041190737164)","('test_acc', 0.6264384589726484)","('test_f1', 0.5616309233114516)","('test_prec', 0.5719198861162446)","('test_reca', 0.6264384589726484)","('test_roc', 0.9383828285941443)","('pytorch_total_params', 74277)","('train_time', 142.86361837387085)","('best_epoch', 273)"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 32)","('window_size', 1.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.229557842791597)","('test_acc', 0.2928410607071381)","('test_f1', 0.2555231091848635)","('test_prec', 0.29833881184401445)","('test_reca', 0.2928410607071381)","('test_roc', 0.7654565431628861)","('pytorch_total_params', 6309)","('train_time', 684.2651736736298)","('best_epoch', 1431)"
