eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.46573895235015)","('test_acc', 0.03598505001064056)","('test_f1', 0.00562469836376268)","('test_prec', 0.003976372108571751)","('test_reca', 0.03598505001064056)","('test_roc', 0.4913566321608538)","('mean_train_loss', 3.4657301902770996)","('train_acc', 0.03125)","('train_f1', 0.001953125)","('train_prec', 0.0010080645161290322)","('train_reca', 0.03125)","('train_roc', 0.5252016129032258)","('mean_val_loss', 3.46574010848999)","('val_acc', 0.0346875)","('val_f1', 0.0045971513605442185)","('val_prec', 0.003125351473376394)","('val_reca', 0.0346875)","('val_roc', 0.4891056451612903)","('pytorch_total_params', 20773)","('train_time', 40.84244775772095)","('best_epoch', 1)","('train_samples', '4232/4800 v35 16.0-16.5')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7733443651485503)","('test_acc', 0.7701106618429453)","('test_f1', 0.7415428236428618)","('test_prec', 0.7385467169404368)","('test_reca', 0.7701106618429452)","('test_roc', 0.984279126520269)","('mean_train_loss', 2.6118690967559814)","('train_acc', 0.90625)","('train_f1', 0.875)","('train_prec', 0.859375)","('train_reca', 0.90625)","('train_roc', 1.0)","('mean_val_loss', 2.7683241963386536)","('val_acc', 0.7734375)","('val_f1', 0.7458286322289573)","('val_prec', 0.744375854520958)","('val_reca', 0.7734375)","('val_roc', 0.9844764112903226)","('pytorch_total_params', 74277)","('train_time', 690.8920953273773)","('best_epoch', 485)","('train_samples', '1552/4800 v12 56.0-56.5')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.667471787198398)","('test_acc', 0.8662481379016812)","('test_f1', 0.8368483973213983)","('test_prec', 0.8183948810279186)","('test_reca', 0.8662481379016812)","('test_roc', 0.9946857826513316)","('mean_train_loss', 2.579653263092041)","('train_acc', 0.9375)","('train_f1', 0.9166666666666666)","('train_prec', 0.90625)","('train_reca', 0.9375)","('train_roc', 1.0)","('mean_val_loss', 2.668491172790527)","('val_acc', 0.863125)","('val_f1', 0.8318305236301161)","('val_prec', 0.8153501984824665)","('val_reca', 0.8631249999999999)","('val_roc', 0.9946383064516129)","('pytorch_total_params', 279589)","('train_time', 313.70615553855896)","('best_epoch', 202)","('train_samples', '411/4800 v3 25.5-26.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.988399928822165)","('test_acc', 0.554719089167908)","('test_f1', 0.5250815844381493)","('test_prec', 0.5475652955081975)","('test_reca', 0.5547190891679081)","('test_roc', 0.9020061483557956)","('mean_train_loss', 2.520432949066162)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.981877152919769)","('val_acc', 0.563125)","('val_f1', 0.5316206642048893)","('val_prec', 0.5607414817551923)","('val_reca', 0.5631250000000001)","('val_roc', 0.9020027217741935)","('pytorch_total_params', 1083429)","('train_time', 203.02893161773682)","('best_epoch', 119)","('train_samples', '1430/4800 v11 55.0-55.5')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 1024)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8024483220733005)","('test_acc', 0.7337598425196851)","('test_f1', 0.6706067735325326)","('test_prec', 0.6809052248904808)","('test_reca', 0.733759842519685)","('test_roc', 0.9771626845801171)","('mean_train_loss', 2.6415750980377197)","('train_acc', 0.875)","('train_f1', 0.8385416666666666)","('train_prec', 0.8229166666666666)","('train_reca', 0.875)","('train_roc', 0.9959677419354839)","('mean_val_loss', 2.797532153129578)","('val_acc', 0.7403125)","('val_f1', 0.6804196932701521)","('val_prec', 0.6971051464657442)","('val_reca', 0.7403125)","('val_roc', 0.9775994959677419)","('pytorch_total_params', 4263973)","('train_time', 137.10979223251343)","('best_epoch', 70)","('train_samples', '4287/4800 v35 43.5-44.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 2048)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.2492859429008125)","('test_acc', 0.2692128644392424)","('test_f1', 0.2320614143926054)","('test_prec', 0.26415637228134486)","('test_reca', 0.2692128644392424)","('test_roc', 0.7502691056103441)","('mean_train_loss', 2.676027536392212)","('train_acc', 0.84375)","('train_f1', 0.796875)","('train_prec', 0.7760416666666666)","('train_reca', 0.84375)","('train_roc', 0.9879032258064516)","('mean_val_loss', 3.2455816221237184)","('val_acc', 0.2759375)","('val_f1', 0.23797213413695673)","('val_prec', 0.27023929399553476)","('val_reca', 0.2759375)","('val_roc', 0.752155443548387)","('pytorch_total_params', 16916517)","('train_time', 176.2220950126648)","('best_epoch', 98)","('train_samples', '643/4800 v5 21.5-22.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.826494538598833)","('test_acc', 0.7280604915939561)","('test_f1', 0.6760960308616268)","('test_prec', 0.6522079924807179)","('test_reca', 0.7280604915939561)","('test_roc', 0.9576305911651268)","('mean_train_loss', 2.6557483673095703)","('train_acc', 0.875)","('train_f1', 0.8385416666666666)","('train_prec', 0.8229166666666666)","('train_reca', 0.875)","('train_roc', 0.9929435483870968)","('mean_val_loss', 2.8238789296150206)","('val_acc', 0.728125)","('val_f1', 0.6757249297402144)","('val_prec', 0.6511163090878862)","('val_reca', 0.728125)","('val_roc', 0.9578918346774193)","('pytorch_total_params', 20773)","('train_time', 839.8520534038544)","('best_epoch', 590)","('train_samples', '51/4800 v0 25.5-26.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.0743010291192703)","('test_acc', 0.4627912853798681)","('test_f1', 0.41951751293386197)","('test_prec', 0.4266407379380854)","('test_reca', 0.46279128537986813)","('test_roc', 0.8832073740206647)","('mean_train_loss', 2.675173044204712)","('train_acc', 0.84375)","('train_f1', 0.796875)","('train_prec', 0.7760416666666667)","('train_reca', 0.84375)","('train_roc', 0.9929435483870968)","('mean_val_loss', 3.0760183787345885)","('val_acc', 0.4553125)","('val_f1', 0.41131322958519756)","('val_prec', 0.41777242953652893)","('val_reca', 0.45531249999999995)","('val_roc', 0.8854548387096774)","('pytorch_total_params', 74277)","('train_time', 510.3429627418518)","('best_epoch', 347)","('train_samples', '4445/4800 v37 2.5-3.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.308901794009017)","('test_acc', 0.22822675037241966)","('test_f1', 0.20139296648577637)","('test_prec', 0.2811762064034714)","('test_reca', 0.22822675037241968)","('test_roc', 0.722472597885298)","('mean_train_loss', 2.7180628776550293)","('train_acc', 0.8125)","('train_f1', 0.7625)","('train_prec', 0.7421875)","('train_reca', 0.8125)","('train_roc', 0.9919354838709677)","('mean_val_loss', 3.30851940870285)","('val_acc', 0.23125)","('val_f1', 0.2038847762276157)","('val_prec', 0.29330515557671444)","('val_reca', 0.23125)","('val_roc', 0.7228402217741936)","('pytorch_total_params', 279589)","('train_time', 309.7671322822571)","('best_epoch', 198)","('train_samples', '84/4800 v0 42.0-42.5')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 0.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8514730363583203)","('test_acc', 0.6856246009789317)","('test_f1', 0.6565599831095779)","('test_prec', 0.739125396127092)","('test_reca', 0.6856246009789317)","('test_roc', 0.968231743644824)","('mean_train_loss', 2.54948091506958)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.843409488201141)","('val_acc', 0.695)","('val_f1', 0.6646585296479971)","('val_prec', 0.7458737083476574)","('val_reca', 0.6950000000000001)","('val_roc', 0.9696944556451613)","('pytorch_total_params', 1083429)","('train_time', 300.60131764411926)","('best_epoch', 194)","('train_samples', '4116/4800 v34 18.0-18.5')"
