eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.778825807921325)","('test_acc', 0.7798532354903269)","('test_f1', 0.7545365094942577)","('test_prec', 0.7783273101233874)","('test_reca', 0.7798532354903269)","('test_roc', 0.9741499273418645)","('mean_train_loss', 2.550028085708618)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.7807375025749206)","('val_acc', 0.779375)","('val_f1', 0.7525344644998069)","('val_prec', 0.784298308771017)","('val_reca', 0.779375)","('val_roc', 0.9742484879032258)","('pytorch_total_params', 133536)","('train_time', 301.75470495224)","('best_epoch', 192)","('train_samples', '1367/1600 v34 10.5-12.0')"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.710966762182631)","('test_acc', 0.821902101400934)","('test_f1', 0.8032029981186715)","('test_prec', 0.8473098037642262)","('test_reca', 0.821902101400934)","('test_roc', 0.9932232121424325)","('mean_train_loss', 2.5181028842926025)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.7110117626190187)","('val_acc', 0.8175)","('val_f1', 0.7976064842081034)","('val_prec', 0.8441448098284636)","('val_reca', 0.8175)","('val_roc', 0.9933218750000001)","('pytorch_total_params', 529184)","('train_time', 185.9313039779663)","('best_epoch', 105)","('train_samples', '730/1600 v18 15.0-16.5')"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 256)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.8069419390046653)","('test_acc', 0.7255878919279519)","('test_f1', 0.6893031216934045)","('test_prec', 0.7484973710443835)","('test_reca', 0.7255878919279519)","('test_roc', 0.9764258399127004)","('mean_train_loss', 2.518148183822632)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.808652014732361)","('val_acc', 0.7203125)","('val_f1', 0.6798964163525876)","('val_prec', 0.7221431080505076)","('val_reca', 0.7203124999999999)","('val_roc', 0.9774984879032258)","('pytorch_total_params', 2106912)","('train_time', 79.28203797340393)","('best_epoch', 27)","('train_samples', '834/1600 v20 51.0-52.5')"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 512)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.8179307880999644)","('test_acc', 0.7034481320880587)","('test_f1', 0.6560894994160476)","('test_prec', 0.7116934763351481)","('test_reca', 0.7034481320880588)","('test_roc', 0.9683496458078296)","('mean_train_loss', 2.6108829975128174)","('train_acc', 0.90625)","('train_f1', 0.8802083333333333)","('train_prec', 0.8697916666666666)","('train_reca', 0.90625)","('train_roc', 0.9959677419354839)","('mean_val_loss', 2.816256422996521)","('val_acc', 0.7075)","('val_f1', 0.6592504909342978)","('val_prec', 0.7252866070748982)","('val_reca', 0.7075)","('val_roc', 0.9678275201612904)","('pytorch_total_params', 8408096)","('train_time', 86.40496706962585)","('best_epoch', 27)","('train_samples', '769/1600 v19 13.5-15.0')"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 1024)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.933395103584376)","('test_acc', 0.584472981987992)","('test_f1', 0.5067400546298437)","('test_prec', 0.518987393358682)","('test_reca', 0.584472981987992)","('test_roc', 0.898461944880697)","('mean_train_loss', 2.7361321449279785)","('train_acc', 0.78125)","('train_f1', 0.7083333333333333)","('train_prec', 0.671875)","('train_reca', 0.78125)","('train_roc', 0.953125)","('mean_val_loss', 2.929124863147736)","('val_acc', 0.589375)","('val_f1', 0.5129424838263226)","('val_prec', 0.5338565922960931)","('val_reca', 0.589375)","('val_roc', 0.8977495967741935)","('pytorch_total_params', 33593376)","('train_time', 132.79786682128906)","('best_epoch', 39)","('train_samples', '883/1600 v22 4.5-6.0')"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 2048)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.1394511272781607)","('test_acc', 0.3784606404269513)","('test_f1', 0.29587051114127005)","('test_prec', 0.3566092326673185)","('test_reca', 0.3784606404269513)","('test_roc', 0.836255619246103)","('mean_train_loss', 2.9237661361694336)","('train_acc', 0.59375)","('train_f1', 0.521875)","('train_prec', 0.4982638888888889)","('train_reca', 0.59375)","('train_roc', 0.8986895161290323)","('mean_val_loss', 3.1433291959762575)","('val_acc', 0.373125)","('val_f1', 0.28835013870292836)","('val_prec', 0.3364455390426576)","('val_reca', 0.373125)","('val_roc', 0.8356324596774194)","('pytorch_total_params', 134295584)","('train_time', 64.17050337791443)","('best_epoch', 5)","('train_samples', '671/1600 v16 46.499999999999886-47.999999999999886')"
"('eeg_feature', 'psd')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7213445024700307)","('test_acc', 0.8211516010673783)","('test_f1', 0.7995404623459219)","('test_prec', 0.8158770669131032)","('test_reca', 0.8211516010673783)","('test_roc', 0.990367987089846)","('mean_train_loss', 2.5488908290863037)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.720086672306061)","('val_acc', 0.824375)","('val_f1', 0.8029511706902547)","('val_prec', 0.8209388595770439)","('val_reca', 0.8243750000000001)","('val_roc', 0.9902414314516128)","('pytorch_total_params', 133536)","('train_time', 306.4198257923126)","('best_epoch', 196)","('train_samples', '859/1600 v21 28.5-30.0')"
"('eeg_feature', 'psd')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7278272917940267)","('test_acc', 0.8132296531020681)","('test_f1', 0.7960463767493958)","('test_prec', 0.821365024116467)","('test_reca', 0.813229653102068)","('test_roc', 0.9770171376795402)","('mean_train_loss', 2.5181162357330322)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.73637686252594)","('val_acc', 0.80375)","('val_f1', 0.7868723515583365)","('val_prec', 0.8171487046172506)","('val_reca', 0.80375)","('val_roc', 0.9768780241935484)","('pytorch_total_params', 529184)","('train_time', 210.14891529083252)","('best_epoch', 121)","('train_samples', '64/1600 v1 36.0-37.5')"
"('eeg_feature', 'psd')","('model', 'GIN')","('hidden_channels', 256)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7509117054891554)","('test_acc', 0.7819796531020681)","('test_f1', 0.7572122287783968)","('test_prec', 0.8020674661153304)","('test_reca', 0.7819796531020681)","('test_roc', 0.982196432457048)","('mean_train_loss', 2.5180411338806152)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.751774606704712)","('val_acc', 0.7821875)","('val_f1', 0.755648908662844)","('val_prec', 0.8025655453767395)","('val_reca', 0.7821875)","('val_roc', 0.9842164314516129)","('pytorch_total_params', 2106912)","('train_time', 317.7201795578003)","('best_epoch', 153)","('train_samples', '223/1600 v5 34.5-36.0')"
"('eeg_feature', 'psd')","('model', 'GIN')","('hidden_channels', 512)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7319322389471603)","('test_acc', 0.78979736490994)","('test_f1', 0.7714522141870368)","('test_prec', 0.7997461407847135)","('test_reca', 0.7897973649099399)","('test_roc', 0.9743858432700785)","('mean_train_loss', 2.5492782592773438)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.7304084062576295)","('val_acc', 0.7921875)","('val_f1', 0.7722133460433933)","('val_prec', 0.8011498777597602)","('val_reca', 0.7921875)","('val_roc', 0.9746344758064516)","('pytorch_total_params', 8408096)","('train_time', 93.58838772773743)","('best_epoch', 31)","('train_samples', '1518/1600 v37 57.0-58.5')"
