eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,pytorch_total_params,train_time,best_epoch
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8651637700193104)","('test_acc', 0.6607788891253458)","('test_f1', 0.6007125018252852)","('test_prec', 0.632375804584892)","('test_reca', 0.6607788891253459)","('test_roc', 0.9381311058549802)","('pytorch_total_params', 5080)","('train_time', 198.0771677494049)","('best_epoch', 413)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.9101687502064433)","('test_acc', 0.6408876888699724)","('test_f1', 0.6082729531294633)","('test_prec', 0.6644685365918824)","('test_reca', 0.6408876888699723)","('test_roc', 0.9303050192340341)","('pytorch_total_params', 5080)","('train_time', 84.6742832660675)","('best_epoch', 160)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.0067263185331026)","('test_acc', 0.6749441370504362)","('test_f1', 0.639937319990606)","('test_prec', 0.676486825459856)","('test_reca', 0.6749441370504363)","('test_roc', 0.9571488166442367)","('pytorch_total_params', 5080)","('train_time', 102.47405171394348)","('best_epoch', 198)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.841984506185117)","('test_acc', 0.6835164396680145)","('test_f1', 0.6338473893444219)","('test_prec', 0.6655748051077557)","('test_reca', 0.6835164396680145)","('test_roc', 0.9434488059763191)","('pytorch_total_params', 5080)","('train_time', 225.229642868042)","('best_epoch', 487)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.883945169385937)","('test_acc', 0.6688723664609492)","('test_f1', 0.6255555536677241)","('test_prec', 0.6627863447732932)","('test_reca', 0.668872366460949)","('test_roc', 0.9314804634676837)","('pytorch_total_params', 5080)","('train_time', 78.11803817749023)","('best_epoch', 150)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.0250313898735186)","('test_acc', 0.63319988295382)","('test_f1', 0.5945449128406903)","('test_prec', 0.6392771760025329)","('test_reca', 0.6331998829538199)","('test_roc', 0.9389917841650877)","('pytorch_total_params', 5080)","('train_time', 112.35271573066711)","('best_epoch', 222)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.886626068798373)","('test_acc', 0.6400763460310704)","('test_f1', 0.5783056141663663)","('test_prec', 0.5697916619293498)","('test_reca', 0.6400763460310704)","('test_roc', 0.9411321667329237)","('pytorch_total_params', 5080)","('train_time', 208.94899082183838)","('best_epoch', 443)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8663331722802217)","('test_acc', 0.6833036284315812)","('test_f1', 0.6341458902768056)","('test_prec', 0.6206940359216908)","('test_reca', 0.6833036284315812)","('test_roc', 0.9170141741717011)","('pytorch_total_params', 5080)","('train_time', 74.32237195968628)","('best_epoch', 135)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.0440758749332093)","('test_acc', 0.5777093530538412)","('test_f1', 0.5055166717689582)","('test_prec', 0.5309952538141944)","('test_reca', 0.5777093530538412)","('test_roc', 0.9050716220725721)","('pytorch_total_params', 5080)","('train_time', 79.80692529678345)","('best_epoch', 149)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.915265273479584)","('test_acc', 0.6098571504575442)","('test_f1', 0.552062609380883)","('test_prec', 0.5588974886181592)","('test_reca', 0.6098571504575442)","('test_roc', 0.9470436814777939)","('pytorch_total_params', 5080)","('train_time', 100.55786085128784)","('best_epoch', 196)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.0064495671528606)","('test_acc', 0.5336241753564588)","('test_f1', 0.46436116308929476)","('test_prec', 0.4796024499372908)","('test_reca', 0.5336241753564588)","('test_roc', 0.9072592878567788)","('pytorch_total_params', 5080)","('train_time', 65.31161236763)","('best_epoch', 119)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.034268514200281)","('test_acc', 0.5700614492445201)","('test_f1', 0.5126989542159984)","('test_prec', 0.5296094552468279)","('test_reca', 0.5700614492445202)","('test_roc', 0.9251509732703541)","('pytorch_total_params', 5080)","('train_time', 100.02994656562805)","('best_epoch', 199)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.9179660187906142)","('test_acc', 0.6046366248137902)","('test_f1', 0.5403174079252226)","('test_prec', 0.583656360076287)","('test_reca', 0.6046366248137902)","('test_roc', 0.9270345084700395)","('pytorch_total_params', 5080)","('train_time', 249.24237942695618)","('best_epoch', 534)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8684030250174666)","('test_acc', 0.6875066503511386)","('test_f1', 0.6418833200051353)","('test_prec', 0.6535251629668068)","('test_reca', 0.6875066503511386)","('test_roc', 0.9499268494747728)","('pytorch_total_params', 5080)","('train_time', 62.27799701690674)","('best_epoch', 110)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 3.0587643712701937)","('test_acc', 0.558423334752075)","('test_f1', 0.48563768194944074)","('test_prec', 0.48612531477261856)","('test_reca', 0.558423334752075)","('test_roc', 0.9016801579074305)","('pytorch_total_params', 5080)","('train_time', 80.03060507774353)","('best_epoch', 152)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.795019549546178)","('test_acc', 0.7352894232815492)","('test_f1', 0.7085771443567781)","('test_prec', 0.7391033055190177)","('test_reca', 0.7352894232815492)","('test_roc', 0.9802858580790208)","('pytorch_total_params', 11408)","('train_time', 436.8911602497101)","('best_epoch', 955)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7641892575740714)","('test_acc', 0.7610528835922536)","('test_f1', 0.7194698029664561)","('test_prec', 0.7458951429546852)","('test_reca', 0.7610528835922536)","('test_roc', 0.9714249248850946)","('pytorch_total_params', 11408)","('train_time', 73.25969886779785)","('best_epoch', 136)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.775671429800515)","('test_acc', 0.766007395190466)","('test_f1', 0.7467303920382016)","('test_prec', 0.7739053706576482)","('test_reca', 0.766007395190466)","('test_roc', 0.9661106353805111)","('pytorch_total_params', 11408)","('train_time', 112.81092596054077)","('best_epoch', 226)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7548850146880377)","('test_acc', 0.7720326133219834)","('test_f1', 0.7362346521231014)","('test_prec', 0.7518125209123925)","('test_reca', 0.7720326133219835)","('test_roc', 0.9770240979716802)","('pytorch_total_params', 11408)","('train_time', 704.9786746501923)","('best_epoch', 1568)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.78547048008069)","('test_acc', 0.7410286763141094)","('test_f1', 0.6983839368598774)","('test_prec', 0.7203226654048778)","('test_reca', 0.7410286763141094)","('test_roc', 0.9613990558103468)","('pytorch_total_params', 11408)","('train_time', 97.3586893081665)","('best_epoch', 187)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7030287218185203)","('test_acc', 0.8350845924664823)","('test_f1', 0.8240158153526211)","('test_prec', 0.8477828972326655)","('test_reca', 0.8350845924664823)","('test_roc', 0.9883372051943154)","('pytorch_total_params', 11408)","('train_time', 112.40761613845825)","('best_epoch', 227)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.828881890780369)","('test_acc', 0.6985994360502235)","('test_f1', 0.6428499895283792)","('test_prec', 0.6468371610855759)","('test_reca', 0.6985994360502235)","('test_roc', 0.9591943416218827)","('pytorch_total_params', 11408)","('train_time', 79.05324864387512)","('best_epoch', 149)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.775461126804656)","('test_acc', 0.7482775590551181)","('test_f1', 0.7244608126676649)","('test_prec', 0.7405460324679161)","('test_reca', 0.7482775590551182)","('test_roc', 0.9709042179908685)","('pytorch_total_params', 11408)","('train_time', 91.7685022354126)","('best_epoch', 180)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7630410701271115)","('test_acc', 0.7735156416258778)","('test_f1', 0.746745553907463)","('test_prec', 0.7643369118028337)","('test_reca', 0.7735156416258778)","('test_roc', 0.9635235280103505)","('pytorch_total_params', 11408)","('train_time', 101.78257441520691)","('best_epoch', 203)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7759009513177118)","('test_acc', 0.7549545115982124)","('test_f1', 0.730840054174053)","('test_prec', 0.7588108474969246)","('test_reca', 0.7549545115982124)","('test_roc', 0.9665642792069002)","('pytorch_total_params', 11408)","('train_time', 226.4753749370575)","('best_epoch', 483)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.771429740969083)","('test_acc', 0.7511505107469675)","('test_f1', 0.6934789821750329)","('test_prec', 0.6922066905131785)","('test_reca', 0.7511505107469674)","('test_roc', 0.9769216762913073)","('pytorch_total_params', 11408)","('train_time', 63.126665353775024)","('best_epoch', 112)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7603407851887094)","('test_acc', 0.7824404128537987)","('test_f1', 0.7405461275321255)","('test_prec', 0.7528312385839804)","('test_reca', 0.7824404128537986)","('test_roc', 0.9796309399503387)","('pytorch_total_params', 11408)","('train_time', 80.48967862129211)","('best_epoch', 151)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8907602052278634)","('test_acc', 0.6413864652053628)","('test_f1', 0.5895101699133469)","('test_prec', 0.6146851010899321)","('test_reca', 0.6413864652053628)","('test_roc', 0.9363334155813673)","('pytorch_total_params', 11408)","('train_time', 86.1291880607605)","('best_epoch', 163)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.764471528402768)","('test_acc', 0.7672044583954033)","('test_f1', 0.7331929386517372)","('test_prec', 0.7327833130905732)","('test_reca', 0.7672044583954033)","('test_roc', 0.9767147891216893)","('pytorch_total_params', 11408)","('train_time', 55.072105407714844)","('best_epoch', 94)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8172891194781338)","('test_acc', 0.7206653011278995)","('test_f1', 0.6864345346467141)","('test_prec', 0.7345651882251769)","('test_reca', 0.7206653011278996)","('test_roc', 0.9634577085534741)","('pytorch_total_params', 11408)","('train_time', 114.42130088806152)","('best_epoch', 227)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7460364134013844)","('test_acc', 0.7820812938923175)","('test_f1', 0.7434212541662579)","('test_prec', 0.7370992799479391)","('test_reca', 0.7820812938923175)","('test_roc', 0.9775505488967515)","('pytorch_total_params', 27904)","('train_time', 157.25548934936523)","('best_epoch', 323)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7807127462597343)","('test_acc', 0.7534648329431795)","('test_f1', 0.7112536642680647)","('test_prec', 0.7156762609984133)","('test_reca', 0.7534648329431795)","('test_roc', 0.9701415616079954)","('pytorch_total_params', 27904)","('train_time', 33.11814761161804)","('best_epoch', 45)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.727203303028812)","('test_acc', 0.7994453607150458)","('test_f1', 0.7681280757840749)","('test_prec', 0.7754563447718767)","('test_reca', 0.7994453607150458)","('test_roc', 0.9800002981351835)","('pytorch_total_params', 27904)","('train_time', 53.49788236618042)","('best_epoch', 89)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.755366708045565)","('test_acc', 0.7733294317939987)","('test_f1', 0.7322517055483188)","('test_prec', 0.7449780068557564)","('test_reca', 0.7733294317939987)","('test_roc', 0.9780303068869469)","('pytorch_total_params', 27904)","('train_time', 74.3048369884491)","('best_epoch', 135)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.6910948034651003)","('test_acc', 0.8412494679719089)","('test_f1', 0.8260849866978004)","('test_prec', 0.8653778739614967)","('test_reca', 0.8412494679719089)","('test_roc', 0.990884375852024)","('pytorch_total_params', 27904)","('train_time', 40.47958421707153)","('best_epoch', 63)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.669683550286481)","('test_acc', 0.8549026388593318)","('test_f1', 0.841298866690259)","('test_prec', 0.8523102875350436)","('test_reca', 0.8549026388593317)","('test_roc', 0.98891670685551)","('pytorch_total_params', 27904)","('train_time', 72.15014266967773)","('best_epoch', 134)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7630472664478916)","('test_acc', 0.7658012343051713)","('test_f1', 0.7312326485367534)","('test_prec', 0.8017235124431517)","('test_reca', 0.7658012343051713)","('test_roc', 0.9846581764931244)","('pytorch_total_params', 27904)","('train_time', 63.43006920814514)","('best_epoch', 112)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.728941509357841)","('test_acc', 0.7966056607788892)","('test_f1', 0.7675004830222665)","('test_prec', 0.7704244352926779)","('test_reca', 0.7966056607788892)","('test_roc', 0.9808256425999704)","('pytorch_total_params', 27904)","('train_time', 45.00298857688904)","('best_epoch', 72)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7416893732398084)","('test_acc', 0.7850207490955522)","('test_f1', 0.7570831529890576)","('test_prec', 0.7672653017267306)","('test_reca', 0.7850207490955523)","('test_roc', 0.9862436567458965)","('pytorch_total_params', 27904)","('train_time', 49.98555374145508)","('best_epoch', 80)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7440824142844913)","('test_acc', 0.7823473079378591)","('test_f1', 0.7568245852234452)","('test_prec', 0.8026202608271561)","('test_reca', 0.7823473079378591)","('test_roc', 0.9855707311396361)","('pytorch_total_params', 27904)","('train_time', 617.7618420124054)","('best_epoch', 1344)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.6946654167802415)","('test_acc', 0.8279820174505214)","('test_f1', 0.8044704776044487)","('test_prec', 0.8206859329030083)","('test_reca', 0.8279820174505215)","('test_roc', 0.9828851526539796)","('pytorch_total_params', 27904)","('train_time', 61.7565803527832)","('best_epoch', 108)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7268826835686717)","('test_acc', 0.7996847733560332)","('test_f1', 0.7726131695639891)","('test_prec', 0.7950007602501632)","('test_reca', 0.7996847733560333)","('test_roc', 0.9903578897734859)","('pytorch_total_params', 27904)","('train_time', 55.58142066001892)","('best_epoch', 96)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8140983391782277)","('test_acc', 0.7141679080655459)","('test_f1', 0.6649693341842845)","('test_prec', 0.6730298213575221)","('test_reca', 0.7141679080655459)","('test_roc', 0.9709946022795625)","('pytorch_total_params', 27904)","('train_time', 50.02514839172363)","('best_epoch', 80)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.669512842609213)","('test_acc', 0.854769631836561)","('test_f1', 0.8371277579554268)","('test_prec', 0.8485078333701779)","('test_reca', 0.854769631836561)","('test_roc', 0.9942012011717595)","('pytorch_total_params', 27904)","('train_time', 54.38566446304321)","('best_epoch', 90)"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.5)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7212472745372174)","('test_acc', 0.8100061183230475)","('test_f1', 0.786424241145706)","('test_prec', 0.790598147898693)","('test_reca', 0.8100061183230475)","('test_roc', 0.9847804618454379)","('pytorch_total_params', 27904)","('train_time', 50.643876791000366)","('best_epoch', 86)"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.864819948509364)","('test_acc', 0.6625545328793361)","('test_f1', 0.6230681258165897)","('test_prec', 0.6642259004058068)","('test_reca', 0.6625545328793361)","('test_roc', 0.9698086369556596)","('pytorch_total_params', 5080)","('train_time', 152.38174867630005)","('best_epoch', 310)"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8770669570601375)","('test_acc', 0.6661590231964247)","('test_f1', 0.6260460212065666)","('test_prec', 0.6795327069056186)","('test_reca', 0.6661590231964247)","('test_roc', 0.9455238872356854)","('pytorch_total_params', 5080)","('train_time', 87.51780557632446)","('best_epoch', 165)"
