eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,pytorch_total_params,train_time,best_epoch
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 32)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.778334643748492)","('test_acc', 0.757598412353197)","('test_f1', 0.708883384566197)","('test_prec', 0.6989875513040678)","('test_reca', 0.757598412353197)","('test_roc', 0.9761159974908304)","('pytorch_total_params', 6309)","('train_time', 189.92603993415833)","('best_epoch', 372)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 32)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.7702547883717794)","('test_acc', 0.7583324271422358)","('test_f1', 0.7027637222234759)","('test_prec', 0.6890980840458261)","('test_reca', 0.7583324271422358)","('test_roc', 0.9792443608331582)","('pytorch_total_params', 6309)","('train_time', 271.6109173297882)","('best_epoch', 557)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 32)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.863906805024763)","('test_acc', 0.6590637233579817)","('test_f1', 0.6146304140688661)","('test_prec', 0.5955188326968226)","('test_reca', 0.6590637233579817)","('test_roc', 0.9304545507147743)","('pytorch_total_params', 6309)","('train_time', 964.1905205249786)","('best_epoch', 2060)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 32)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 3.4657409275132918)","('test_acc', 0.03125)","('test_f1', 0.001893939393939394)","('test_prec', 0.0009765625)","('test_reca', 0.03125)","('test_roc', 0.4888397001895929)","('pytorch_total_params', 6309)","('train_time', 14.882581233978271)","('best_epoch', 1)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 32)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.799351025426217)","('test_acc', 0.7377936059156155)","('test_f1', 0.6835107760687729)","('test_prec', 0.6934155616305869)","('test_reca', 0.7377936059156156)","('test_roc', 0.9682980036699508)","('pytorch_total_params', 6309)","('train_time', 318.7214608192444)","('best_epoch', 649)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.891072865256334)","('test_acc', 0.6379268160069596)","('test_f1', 0.5802510441986166)","('test_prec', 0.5911014731041527)","('test_reca', 0.6379268160069596)","('test_roc', 0.9366060287626664)","('pytorch_total_params', 20773)","('train_time', 294.45975494384766)","('best_epoch', 606)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 3.3697402474153244)","('test_acc', 0.16600967812092213)","('test_f1', 0.12395258600723319)","('test_prec', 0.11695749701872904)","('test_reca', 0.16600967812092213)","('test_roc', 0.6438611285161071)","('pytorch_total_params', 20773)","('train_time', 154.91563057899475)","('best_epoch', 303)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.6614361920010374)","('test_acc', 0.8723901696389734)","('test_f1', 0.8538787744252634)","('test_prec', 0.8501799985736375)","('test_reca', 0.8723901696389734)","('test_roc', 0.9941997312083275)","('pytorch_total_params', 20773)","('train_time', 212.96006536483765)","('best_epoch', 422)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.8395766668498075)","('test_acc', 0.6999374728142671)","('test_f1', 0.6726755375011793)","('test_prec', 0.7046303399177923)","('test_reca', 0.6999374728142671)","('test_roc', 0.9755157629310038)","('pytorch_total_params', 20773)","('train_time', 194.13605213165283)","('best_epoch', 383)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.817235173324545)","('test_acc', 0.715311004784689)","('test_f1', 0.6727775042221428)","('test_prec', 0.6593396107480385)","('test_reca', 0.7153110047846889)","('test_roc', 0.9466817961964262)","('pytorch_total_params', 20773)","('train_time', 163.72900366783142)","('best_epoch', 320)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 3.4657390510688506)","('test_acc', 0.03018975641583297)","('test_f1', 0.004285122206195026)","('test_prec', 0.0036456742079374292)","('test_reca', 0.03018975641583297)","('test_roc', 0.49632978215187884)","('pytorch_total_params', 20773)","('train_time', 14.36954140663147)","('best_epoch', 1)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.893635227867913)","('test_acc', 0.6370432796868204)","('test_f1', 0.6079324327394606)","('test_prec', 0.6466423818803667)","('test_reca', 0.6370432796868204)","('test_roc', 0.9536381810130425)","('pytorch_total_params', 20773)","('train_time', 288.61870551109314)","('best_epoch', 587)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.7014711007391594)","('test_acc', 0.8323455850369726)","('test_f1', 0.8035211552680256)","('test_prec', 0.8047882761030861)","('test_reca', 0.8323455850369725)","('test_roc', 0.9828935360489418)","('pytorch_total_params', 20773)","('train_time', 173.73826360702515)","('best_epoch', 343)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.7659143036269476)","('test_acc', 0.7906290778599391)","('test_f1', 0.7411610052328563)","('test_prec', 0.7446602776071112)","('test_reca', 0.7906290778599391)","('test_roc', 0.9782017564674237)","('pytorch_total_params', 20773)","('train_time', 330.7733209133148)","('best_epoch', 680)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.6947160553237364)","('test_acc', 0.8318562418442801)","('test_f1', 0.8195181899037386)","('test_prec', 0.8415404263506028)","('test_reca', 0.8318562418442801)","('test_roc', 0.9908629829806425)","('pytorch_total_params', 20773)","('train_time', 1101.7442224025726)","('best_epoch', 2359)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.797078952005294)","('test_acc', 0.7329001739886908)","('test_f1', 0.6833745675395783)","('test_prec', 0.6679647266839961)","('test_reca', 0.7329001739886908)","('test_roc', 0.9696021226638885)","('pytorch_total_params', 20773)","('train_time', 219.06996393203735)","('best_epoch', 432)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.734753100443737)","('test_acc', 0.8039500869943453)","('test_f1', 0.7913704095423949)","('test_prec', 0.8135318437553409)","('test_reca', 0.8039500869943453)","('test_roc', 0.9779134593015071)","('pytorch_total_params', 20773)","('train_time', 185.07762670516968)","('best_epoch', 369)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.733259760125298)","('test_acc', 0.7926816006959547)","('test_f1', 0.7810259343684685)","('test_prec', 0.8056992453061701)","('test_reca', 0.7926816006959547)","('test_roc', 0.9861340183676728)","('pytorch_total_params', 20773)","('train_time', 1118.258285999298)","('best_epoch', 2393)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.7908140779734176)","('test_acc', 0.7791974771639844)","('test_f1', 0.736972615171485)","('test_prec', 0.7355898630064004)","('test_reca', 0.7791974771639844)","('test_roc', 0.9759499207337281)","('pytorch_total_params', 20773)","('train_time', 143.61027145385742)","('best_epoch', 276)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.785358942089106)","('test_acc', 0.7790343627664201)","('test_f1', 0.7353419841435658)","('test_prec', 0.7328457447084661)","('test_reca', 0.7790343627664202)","('test_roc', 0.9775925377493407)","('pytorch_total_params', 20773)","('train_time', 289.59482073783875)","('best_epoch', 585)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 3.158945448453554)","('test_acc', 0.3647645715528491)","('test_f1', 0.3463650342804784)","('test_prec', 0.4252190957851095)","('test_reca', 0.3647645715528491)","('test_roc', 0.7996444576158781)","('pytorch_total_params', 74277)","('train_time', 264.355938911438)","('best_epoch', 540)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.8300883651764925)","('test_acc', 0.7136390822096563)","('test_f1', 0.6713936437600772)","('test_prec', 0.7041984773021056)","('test_reca', 0.7136390822096563)","('test_roc', 0.974260779873015)","('pytorch_total_params', 74277)","('train_time', 142.40846014022827)","('best_epoch', 270)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.699070906576876)","('test_acc', 0.8349554153979991)","('test_f1', 0.8216200538375609)","('test_prec', 0.8390288117659026)","('test_reca', 0.8349554153979992)","('test_roc', 0.9869215829740412)","('pytorch_total_params', 74277)","('train_time', 193.10090970993042)","('best_epoch', 373)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.6623908213917824)","('test_acc', 0.8622770769899957)","('test_f1', 0.8507557061700634)","('test_prec', 0.8589271344984785)","('test_reca', 0.8622770769899957)","('test_roc', 0.9903462903165691)","('pytorch_total_params', 74277)","('train_time', 612.1967010498047)","('best_epoch', 1300)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.6014462365643674)","('test_acc', 0.9281209221400609)","('test_f1', 0.9250356623845307)","('test_prec', 0.9342025087985604)","('test_reca', 0.9281209221400609)","('test_roc', 0.9980608461599865)","('pytorch_total_params', 74277)","('train_time', 122.11686825752258)","('best_epoch', 229)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.6282368559793787)","('test_acc', 0.9152212918660287)","('test_f1', 0.9061168411835525)","('test_prec', 0.9273939047536589)","('test_reca', 0.9152212918660286)","('test_roc', 0.9967355746754125)","('pytorch_total_params', 74277)","('train_time', 290.0229525566101)","('best_epoch', 593)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.790884121960793)","('test_acc', 0.7387451065680731)","('test_f1', 0.7231180758317204)","('test_prec', 0.782778520548969)","('test_reca', 0.738745106568073)","('test_roc', 0.978471608215206)","('pytorch_total_params', 74277)","('train_time', 581.812403678894)","('best_epoch', 1213)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.751079463035763)","('test_acc', 0.7945438234014789)","('test_f1', 0.7660983274268715)","('test_prec', 0.772095344922638)","('test_reca', 0.7945438234014789)","('test_roc', 0.9830653125635518)","('pytorch_total_params', 74277)","('train_time', 133.99973797798157)","('best_epoch', 255)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.6400228460854476)","('test_acc', 0.8974961939973902)","('test_f1', 0.8911607535462298)","('test_prec', 0.9082952152441641)","('test_reca', 0.8974961939973902)","('test_roc', 0.996944642551338)","('pytorch_total_params', 74277)","('train_time', 252.57709050178528)","('best_epoch', 506)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.8830314207823706)","('test_acc', 0.6448455850369726)","('test_f1', 0.6203491975139532)","('test_prec', 0.7115951354804213)","('test_reca', 0.6448455850369725)","('test_roc', 0.9664257044217862)","('pytorch_total_params', 74277)","('train_time', 341.4311647415161)","('best_epoch', 703)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.7557920927895623)","('test_acc', 0.7939729230100043)","('test_f1', 0.7730775391742074)","('test_prec', 0.8138491015537019)","('test_reca', 0.7939729230100043)","('test_roc', 0.9856697613937566)","('pytorch_total_params', 74277)","('train_time', 167.1213252544403)","('best_epoch', 326)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.8170144296615423)","('test_acc', 0.7073999565028273)","('test_f1', 0.6548890641791417)","('test_prec', 0.6329177674670703)","('test_reca', 0.7073999565028273)","('test_roc', 0.9727886560706893)","('pytorch_total_params', 74277)","('train_time', 236.16609621047974)","('best_epoch', 482)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.854890841927514)","('test_acc', 0.6665397999130056)","('test_f1', 0.6307471737736102)","('test_prec', 0.6841945487287725)","('test_reca', 0.6665397999130056)","('test_roc', 0.9444708458688009)","('pytorch_total_params', 74277)","('train_time', 639.6651976108551)","('best_epoch', 1352)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.9675601419027395)","('test_acc', 0.5640631796433232)","('test_f1', 0.5188188372181244)","('test_prec', 0.5248143719778715)","('test_reca', 0.5640631796433233)","('test_roc', 0.9010485562060782)","('pytorch_total_params', 74277)","('train_time', 150.7550709247589)","('best_epoch', 302)"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.733897973164728)","('test_acc', 0.787448347107438)","('test_f1', 0.7357122627341022)","('test_prec', 0.7097924194255913)","('test_reca', 0.787448347107438)","('test_roc', 0.9797917508811902)","('pytorch_total_params', 74277)","('train_time', 229.15105938911438)","('best_epoch', 453)"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 32)","('window_size', 1.0)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 2299)","('mean_test_loss', 2.752885051891564)","('test_acc', 0.7817937146585472)","('test_f1', 0.7564981888165389)","('test_prec', 0.7707971345151465)","('test_reca', 0.7817937146585472)","('test_roc', 0.9795912508081984)","('pytorch_total_params', 6309)","('train_time', 346.2890613079071)","('best_epoch', 723)"
